|dates|Polk_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Polk_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Polk_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Polk_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Polk_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Polk_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Polk_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Polk_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-11|5611.0|0|5611.0|0|82.0|0|0.0|100
0|2021-11-12|5640.0|0|5640.0|0|83.0|0|0.0|100
0|2021-11-13|5640.0|0|5640.0|0|83.0|0|0.0|100
0|2021-11-14|5640.0|0|5640.0|0|83.0|0|0.0|100
0|2021-11-15|5667.0|0|5667.0|0|83.0|0|0.0|100
0|2021-11-16|5714.0|0|5714.0|0|83.0|0|0.0|100
0|2021-11-17|5727.0|0|5727.0|0|84.0|0|0.0|100
0|2021-11-18|5755.0|0|5755.0|0|84.0|0|0.0|100
0|2021-11-19|5775.0|0|5775.0|0|84.0|0|0.0|100
0|2021-11-20|5775.0|0|5775.0|0|84.0|0|0.0|100
0|2021-11-21|5775.0|0|5775.0|0|84.0|0|0.0|100
0|2021-11-22|5810.0|0|5810.0|0|84.0|0|0.0|100
0|2021-11-23|5854.0|0|5854.0|0|84.0|0|0.0|100
0|2021-11-24|5891.0|0|5891.0|0|84.0|0|0.0|100
0|2021-11-25|5891.0|0|5891.0|0|84.0|0|0.0|100
0|2021-11-26|5916.0|0|5916.0|0|84.0|0|0.0|100
0|2021-11-27|5916.0|0|5916.0|0|84.0|0|0.0|100
0|2021-11-28|5916.0|0|5916.0|0|84.0|0|0.0|100
0|2021-11-29|5945.0|0|5945.0|0|84.0|0|0.0|100
0|2021-11-30|5994.0|0|5994.0|0|84.0|0|0.0|100
0|2021-12-01|6031.0|0|6031.0|0|87.0|0|0.0|100
0|2021-12-02|6031.0|0|6061.0|0|87.0|0|0.0|100
0|2021-12-03|6089.0|0|6089.0|0|87.0|0|0.0|100
0|2021-12-04|6089.0|0|6089.0|0|87.0|0|0.0|100
0|2021-12-05|6089.0|0|6089.0|0|87.0|0|0.0|100
0|2021-12-06|6114.0|0|6114.0|0|88.0|0|0.0|100
0|2021-12-07|6136.0|0|6136.0|0|88.0|0|0.0|100
0|2021-12-08|6155.0|0|6155.0|0|89.0|0|0.0|100
0|2021-12-09|6164.0|0|6164.0|0|89.0|0|0.0|100
0|2021-12-10|6179.0|0|6179.0|0|89.0|0|0.0|100
0|2021-12-11|6179.0|0|6179.0|0|89.0|0|0.0|100
0|2021-12-12|6179.0|0|6179.0|0|89.0|0|0.0|100
0|2021-12-13|6192.0|0|6192.0|0|89.0|0|0.0|100
0|2021-12-14|6192.0|0|6218.0|0|89.0|0|0.0|100
0|2021-12-15|6236.0|0|6236.0|0|89.0|0|0.0|100
0|2021-12-16|6244.0|0|6244.0|0|90.0|0|0.0|100
0|2021-12-17|6257.0|0|6257.0|0|90.0|0|0.0|100
0|2021-12-18|6257.0|0|6257.0|0|90.0|0|0.0|100
0|2021-12-19|6257.0|0|6257.0|0|90.0|0|0.0|100
0|2021-12-20|6272.0|0|6272.0|0|90.0|0|0.0|100
0|2021-12-21|6294.0|0|6294.0|0|91.0|0|0.0|100
0|2021-12-22|6305.0|0|6305.0|0|91.0|0|0.0|100
0|2021-12-23|6319.0|0|6319.0|0|91.0|0|0.0|100
0|2021-12-24|6319.0|0|6319.0|0|91.0|0|0.0|100
0|2021-12-25|6319.0|0|6319.0|0|91.0|0|0.0|100
0|2021-12-26|6319.0|0|6319.0|0|91.0|0|0.0|100
0|2021-12-27|6332.0|0|6332.0|0|91.0|0|0.0|100
0|2021-12-28|6343.0|0|6343.0|0|91.0|0|0.0|100
0|2021-12-29|6353.0|0|6353.0|0|91.0|0|0.0|100
0|2021-12-30|6357.0|0|6357.0|0|91.0|0|0.0|100
0|2021-12-31|6357.0|0|6357.0|0|91.0|0|0.0|100
0|2022-01-01|6357.0|0|6357.0|0|91.0|0|0.0|100
0|2022-01-02|6357.0|0|6357.0|0|91.0|0|0.0|100
0|2022-01-03|6367.0|0|6367.0|0|91.0|0|0.0|100
0|2022-01-04|6384.0|0|6384.0|0|92.0|0|0.0|100
0|2022-01-05|6396.0|0|6396.0|0|92.0|0|0.0|100
0|2022-01-06|6426.0|0|6426.0|0|92.0|0|0.0|100
0|2022-01-07|6449.0|0|6449.0|0|92.0|0|0.0|100
0|2022-01-08|6449.0|0|6449.0|0|92.0|0|0.0|100
0|2022-01-09|6449.0|0|6449.0|0|92.0|0|0.0|100
0|2022-01-10|6477.0|0|6477.0|0|92.0|0|0.0|100
0|2022-01-11|6589.0|0|6589.0|0|92.0|0|0.0|100
0|2022-01-12|6619.0|0|6619.0|0|92.0|0|0.0|100
0|2022-01-13|6619.0|0|6663.0|0|92.0|0|0.0|100
0|2022-01-14|6701.0|0|6701.0|0|92.0|0|0.0|100
0|2022-01-15|6701.0|0|6701.0|0|92.0|0|0.0|100
0|2022-01-16|6701.0|0|6701.0|0|92.0|0|0.0|100
0|2022-01-17|6701.0|0|0.0|100|92.0|0|0.0|100
