|dates|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.data|Douglas_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-18|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-19|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-20|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-21|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-22|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-23|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-24|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-25|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-26|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-27|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-28|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-29|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-30|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-10-31|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-01|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-02|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-03|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-04|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-05|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-06|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-07|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-08|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-09|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-10|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-11|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-12|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-13|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-14|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-15|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-16|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-17|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-18|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-19|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-20|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-21|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-22|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-23|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-24|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-25|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-26|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-27|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-28|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-29|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
0|2021-11-30|62110.0|0|2238.0|0|3.477963573071424|0|64348.0|0
