|dates|SanMateo_California_UnitedStates.BLS_EmployedPopulation.data|SanMateo_California_UnitedStates.BLS_EmployedPopulation.missing|SanMateo_California_UnitedStates.BLS_UnemployedPopulation.data|SanMateo_California_UnitedStates.BLS_UnemployedPopulation.missing|SanMateo_California_UnitedStates.BLS_UnemploymentRate.data|SanMateo_California_UnitedStates.BLS_UnemploymentRate.missing|SanMateo_California_UnitedStates.BLS_LaborForcePopulation.data|SanMateo_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-18|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-19|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-20|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-21|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-22|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-23|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-24|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-25|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-26|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-27|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-28|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-29|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-30|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-10-31|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-01|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-02|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-03|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-04|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-05|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-06|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-07|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-08|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-09|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-10|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-11|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-12|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-13|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-14|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-15|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-16|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-17|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-18|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-19|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-20|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-21|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-22|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-23|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-24|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-25|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-26|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-27|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-28|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-29|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-11-30|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-01|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-02|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-03|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-04|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-05|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-06|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-07|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-08|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-09|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-10|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-11|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-12|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-13|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-14|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-15|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-16|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-17|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-18|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-19|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-20|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-21|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-22|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-23|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-24|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-25|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-26|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-27|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-28|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-29|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-30|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2021-12-31|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-01|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-02|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-03|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-04|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-05|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-06|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-07|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-08|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-09|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-10|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-11|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-12|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-13|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-14|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-15|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-16|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
0|2022-01-17|407125.0|0|19584.0|0|4.589544631118631|0|426709.0|0
