|dates|Aguada_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Aguada_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Aguada_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Aguada_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Aguada_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Aguada_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Aguada_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Aguada_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-01-27|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-01-28|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-01-29|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-01-30|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-01-31|10061.5|0|1322.0|0|11.613299951684455|0|11383.5|0
0|2020-02-01|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-02|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-03|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-04|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-05|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-06|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-07|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-08|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-09|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-10|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-11|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-12|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-13|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-14|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-15|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-16|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-17|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-18|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-19|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-20|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-21|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-22|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-23|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-24|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-25|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-26|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-27|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-28|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-02-29|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-01|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-02|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-03|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-04|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-05|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-06|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-07|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-08|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-09|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-10|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-11|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-12|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-13|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-14|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-15|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-16|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-17|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-18|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-19|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-20|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-21|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-22|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-23|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-24|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-25|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-26|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-27|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-28|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-29|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-30|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-03-31|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-01|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-02|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-03|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-04|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-05|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-06|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-07|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-08|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-09|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-10|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-11|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-12|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-13|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-14|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-15|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-16|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-17|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-18|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-19|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-20|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-21|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-22|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-23|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-24|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-25|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-26|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-27|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-28|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-29|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-04-30|10334.0|0|1108.0|0|9.68362174445027|0|11442.0|0
0|2020-05-01|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-02|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-03|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-04|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-05|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-06|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-07|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-08|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-09|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-10|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-11|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-12|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-13|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-14|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-15|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-16|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-17|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-18|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-19|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-20|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-21|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-22|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-23|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-24|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-25|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-26|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-27|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-28|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-29|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-30|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-05-31|10213.0|0|1191.0|0|10.443703963521571|0|11404.0|0
0|2020-06-01|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-02|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-03|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-04|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-05|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-06|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-07|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-08|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-09|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-10|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-11|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-12|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-13|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-14|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-15|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-16|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-17|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-18|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-19|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-20|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-21|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-22|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-23|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-24|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-25|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-26|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-27|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-28|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-29|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-06-30|10888.0|0|1061.0|0|8.879404134237175|0|11949.0|0
0|2020-07-01|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-02|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-03|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-04|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-05|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-06|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-07|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-08|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-09|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-10|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-11|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-12|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-13|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-14|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-15|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-16|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-17|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-18|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-19|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-20|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-21|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-22|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-23|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-24|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-25|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-26|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-27|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-28|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-29|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-30|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-07-31|10731.0|0|870.0|0|7.499353504008275|0|11601.0|0
0|2020-08-01|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-02|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-03|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-04|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-05|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-06|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-07|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-08|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-09|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-10|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-11|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-12|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-13|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-14|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-15|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-16|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-17|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-18|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-19|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-20|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-21|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-22|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-23|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-24|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-25|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-26|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-27|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-28|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-29|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-30|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-08-31|10676.0|0|1012.0|0|8.65845311430527|0|11688.0|0
0|2020-09-01|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-02|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-03|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-04|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-05|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-06|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-07|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-08|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-09|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-10|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-11|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-12|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-13|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-14|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-15|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-16|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-17|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-18|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-19|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-20|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-21|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-22|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-23|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-24|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-25|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-26|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-27|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-28|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-29|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-09-30|10559.0|0|1112.0|0|9.52788964099049|0|11671.0|0
0|2020-10-01|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-02|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-03|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-04|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-05|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-06|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-07|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-08|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-09|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-10|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-11|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-12|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-13|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-14|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-15|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-16|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-17|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-18|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-19|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-20|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-21|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-22|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-23|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-24|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-25|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-26|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-27|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-28|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-29|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-30|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-10-31|10472.0|0|958.0|0|8.381452318460193|0|11430.0|0
0|2020-11-01|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-02|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-03|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-04|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-05|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-06|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-07|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-08|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-09|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-10|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-11|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-12|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-13|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-14|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-15|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-16|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-17|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-18|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-19|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-20|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-21|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-22|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-23|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-24|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-25|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-26|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-27|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-28|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-29|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-11-30|10298.0|0|1081.0|0|9.499956059407682|0|11379.0|0
0|2020-12-01|10153.0|0|1218.0|0|10.711458974584469|0|11371.0|0
0|2020-12-02|10153.0|0|1218.0|0|10.711458974584469|0|11371.0|0
