|dates|Irion_Texas_UnitedStates.BLS_EmployedPopulation.data|Irion_Texas_UnitedStates.BLS_EmployedPopulation.missing|Irion_Texas_UnitedStates.BLS_UnemployedPopulation.data|Irion_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Irion_Texas_UnitedStates.BLS_UnemploymentRate.data|Irion_Texas_UnitedStates.BLS_UnemploymentRate.missing|Irion_Texas_UnitedStates.BLS_LaborForcePopulation.data|Irion_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-18|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-19|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-20|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-21|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-22|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-23|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-24|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-25|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-26|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-27|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-28|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-29|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-30|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-10-31|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-01|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-02|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-03|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-04|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-05|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-06|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-07|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-08|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-09|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-10|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-11|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-12|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-13|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-14|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-15|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-16|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-17|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-18|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-19|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-20|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-21|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-22|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-23|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-24|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-25|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-26|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-27|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-28|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-29|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-11-30|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-01|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-02|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-03|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-04|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-05|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-06|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-07|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-08|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-09|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-10|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-11|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-12|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-13|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-14|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-15|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-16|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-17|728.0|0|40.0|0|5.208333333333333|0|768.0|0
0|2021-12-18|728.0|0|40.0|0|5.208333333333333|0|768.0|0
