|dates|Washington_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Washington_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Washington_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Washington_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Washington_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Washington_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Washington_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Washington_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-18|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-19|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-20|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-21|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-22|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-23|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-24|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-25|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-26|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-27|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-28|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-29|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-30|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-10-31|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-01|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-02|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-03|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-04|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-05|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-06|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-07|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-08|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-09|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-10|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-11|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-12|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-13|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-14|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-15|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-16|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-17|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-18|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-19|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-20|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-21|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-22|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
0|2021-11-23|62372.0|0|2682.0|0|4.122728809911766|0|65054.0|0
