|dates|Hays_Texas_UnitedStates.BLS_EmployedPopulation.data|Hays_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hays_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hays_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hays_Texas_UnitedStates.BLS_UnemploymentRate.data|Hays_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hays_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hays_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-05|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-06|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-07|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-08|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-09|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-10|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-11|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-12|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-13|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-14|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-15|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-16|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-17|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-18|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-19|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-20|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-21|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-22|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-23|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-24|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-25|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-26|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-27|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-28|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-29|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-11-30|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-01|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-02|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-03|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-04|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-05|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-06|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-07|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-08|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-09|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-10|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-11|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-12|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-13|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-14|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-15|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-16|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-17|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-18|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-19|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-20|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-21|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-22|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-23|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-24|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-25|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-26|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-27|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-28|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-29|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-30|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2021-12-31|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-01|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-02|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-03|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-04|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-05|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-06|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-07|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-08|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-09|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-10|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-11|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-12|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-13|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-14|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-15|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-16|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
0|2022-01-17|118704.0|0|5342.0|0|4.306466955806717|0|124046.0|0
