|dates|ScottsBluff_Nebraska_UnitedStates.BLS_EmployedPopulation.data|ScottsBluff_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|ScottsBluff_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|ScottsBluff_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|ScottsBluff_Nebraska_UnitedStates.BLS_UnemploymentRate.data|ScottsBluff_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|ScottsBluff_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|ScottsBluff_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-18|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-19|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-20|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-21|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-22|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-23|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-24|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-25|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-26|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-27|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-28|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-29|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-30|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-10-31|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-01|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-02|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-03|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-04|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-05|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-06|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-07|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-08|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-09|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-10|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-11|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-12|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-13|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-14|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-15|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-16|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-17|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-18|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-19|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-20|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-21|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-22|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-23|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-24|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-25|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-26|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-27|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-28|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-29|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-11-30|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-01|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-02|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-03|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-04|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-05|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-06|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-07|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-08|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-09|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-10|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-11|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-12|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-13|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-14|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-15|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-16|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-17|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-18|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-19|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-20|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-21|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-22|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-23|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-24|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-25|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-26|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-27|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-28|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-29|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-30|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2021-12-31|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-01|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-02|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-03|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-04|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-05|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-06|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-07|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-08|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-09|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-10|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-11|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-12|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-13|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-14|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-15|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-16|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
0|2022-01-17|17219.0|0|438.0|0|2.480602593872119|0|17657.0|0
