|dates|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.data|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-18|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-19|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-20|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-21|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-22|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-23|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-24|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-25|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-26|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-27|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-28|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-29|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-30|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-10-31|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-01|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-02|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-03|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-04|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-05|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-06|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-07|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-08|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-09|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-10|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-11|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-12|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-13|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-14|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-15|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-16|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-17|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-18|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-19|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-20|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-21|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-22|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-23|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-24|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-25|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-26|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-27|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-28|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-29|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-11-30|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-01|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-02|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-03|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-04|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-05|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-06|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-07|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-08|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-09|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-10|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-11|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-12|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-13|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-14|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-15|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-16|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-17|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-18|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-19|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-20|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-21|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-22|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-23|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-24|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-25|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-26|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-27|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-28|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-29|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-30|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2021-12-31|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-01|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-02|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
0|2022-01-03|5444.0|0|305.0|0|5.305270481822926|0|5749.0|0
