|dates|Coke_Texas_UnitedStates.JHU_ConfirmedCases.data|Coke_Texas_UnitedStates.JHU_ConfirmedCases.missing|Coke_Texas_UnitedStates.NYT_ConfirmedCases.data|Coke_Texas_UnitedStates.NYT_ConfirmedCases.missing|Coke_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Coke_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Coke_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Coke_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|674.0|0|674.0|0|16.0|0|0.0|100
0|2021-10-18|674.0|0|674.0|0|16.0|0|0.0|100
0|2021-10-19|675.0|0|675.0|0|16.0|0|0.0|100
0|2021-10-20|675.0|0|675.0|0|16.0|0|0.0|100
0|2021-10-21|674.0|0|674.0|0|16.0|0|0.0|100
0|2021-10-22|675.0|0|675.0|0|16.0|0|0.0|100
0|2021-10-23|675.0|0|675.0|0|16.0|0|0.0|100
0|2021-10-24|675.0|0|675.0|0|16.0|0|0.0|100
0|2021-10-25|676.0|0|676.0|0|16.0|0|0.0|100
0|2021-10-26|676.0|0|676.0|0|16.0|0|0.0|100
0|2021-10-27|677.0|0|677.0|0|17.0|0|0.0|100
0|2021-10-28|677.0|0|677.0|0|17.0|0|0.0|100
0|2021-10-29|677.0|0|677.0|0|17.0|0|0.0|100
0|2021-10-30|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-10-31|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-01|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-02|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-03|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-04|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-05|678.0|0|678.0|0|17.0|0|0.0|100
0|2021-11-06|680.0|0|680.0|0|17.0|0|0.0|100
0|2021-11-07|681.0|0|681.0|0|17.0|0|0.0|100
0|2021-11-08|681.0|0|681.0|0|17.0|0|0.0|100
0|2021-11-09|681.0|0|681.0|0|17.0|0|0.0|100
0|2021-11-10|681.0|0|681.0|0|17.0|0|0.0|100
0|2021-11-11|681.0|0|681.0|0|18.0|0|0.0|100
0|2021-11-12|681.0|0|681.0|0|18.0|0|0.0|100
0|2021-11-13|681.0|0|681.0|0|18.0|0|0.0|100
0|2021-11-14|682.0|0|682.0|0|18.0|0|0.0|100
0|2021-11-15|682.0|0|682.0|0|18.0|0|0.0|100
0|2021-11-16|682.0|0|682.0|0|18.0|0|0.0|100
0|2021-11-17|682.0|0|682.0|0|18.0|0|0.0|100
0|2021-11-18|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-19|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-20|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-21|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-22|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-23|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-24|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-25|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-26|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-27|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-28|683.0|0|683.0|0|18.0|0|0.0|100
0|2021-11-29|684.0|0|684.0|0|18.0|0|0.0|100
0|2021-11-30|685.0|0|685.0|0|18.0|0|0.0|100
0|2021-12-01|687.0|0|687.0|0|18.0|0|0.0|100
0|2021-12-02|689.0|0|689.0|0|18.0|0|0.0|100
0|2021-12-03|690.0|0|690.0|0|18.0|0|0.0|100
0|2021-12-04|692.0|0|692.0|0|18.0|0|0.0|100
0|2021-12-05|692.0|0|692.0|0|18.0|0|0.0|100
0|2021-12-06|692.0|0|692.0|0|18.0|0|0.0|100
0|2021-12-07|692.0|0|692.0|0|18.0|0|0.0|100
0|2021-12-08|693.0|0|693.0|0|18.0|0|0.0|100
0|2021-12-09|693.0|0|693.0|0|18.0|0|0.0|100
0|2021-12-10|694.0|0|694.0|0|18.0|0|0.0|100
0|2021-12-11|695.0|0|695.0|0|18.0|0|0.0|100
0|2021-12-12|695.0|0|695.0|0|18.0|0|0.0|100
0|2021-12-13|695.0|0|695.0|0|18.0|0|0.0|100
0|2021-12-14|695.0|0|696.0|0|18.0|0|0.0|100
0|2021-12-15|698.0|0|698.0|0|18.0|0|0.0|100
0|2021-12-16|698.0|0|698.0|0|18.0|0|0.0|100
0|2021-12-17|699.0|0|699.0|0|18.0|0|0.0|100
0|2021-12-18|701.0|0|701.0|0|18.0|0|0.0|100
0|2021-12-19|703.0|0|703.0|0|18.0|0|0.0|100
0|2021-12-20|703.0|0|703.0|0|18.0|0|0.0|100
0|2021-12-21|704.0|0|704.0|0|18.0|0|0.0|100
0|2021-12-22|707.0|0|707.0|0|18.0|0|0.0|100
0|2021-12-23|708.0|0|708.0|0|18.0|0|0.0|100
0|2021-12-24|708.0|0|708.0|0|18.0|0|0.0|100
0|2021-12-25|708.0|0|708.0|0|18.0|0|0.0|100
0|2021-12-26|708.0|0|708.0|0|18.0|0|0.0|100
0|2021-12-27|709.0|0|709.0|0|18.0|0|0.0|100
0|2021-12-28|710.0|0|710.0|0|18.0|0|0.0|100
0|2021-12-29|711.0|0|711.0|0|18.0|0|0.0|100
0|2021-12-30|712.0|0|712.0|0|18.0|0|0.0|100
0|2021-12-31|712.0|0|712.0|0|18.0|0|0.0|100
0|2022-01-01|712.0|0|712.0|0|18.0|0|0.0|100
0|2022-01-02|712.0|0|712.0|0|18.0|0|0.0|100
0|2022-01-03|727.0|0|727.0|0|18.0|0|0.0|100
0|2022-01-04|732.0|0|732.0|0|18.0|0|0.0|100
0|2022-01-05|738.0|0|738.0|0|18.0|0|0.0|100
0|2022-01-06|738.0|0|743.0|0|18.0|0|0.0|100
0|2022-01-07|751.0|0|751.0|0|18.0|0|0.0|100
0|2022-01-08|764.0|0|764.0|0|18.0|0|0.0|100
0|2022-01-09|768.0|0|768.0|0|18.0|0|0.0|100
0|2022-01-10|772.0|0|772.0|0|18.0|0|0.0|100
0|2022-01-11|782.0|0|782.0|0|18.0|0|0.0|100
0|2022-01-12|795.0|0|795.0|0|18.0|0|0.0|100
0|2022-01-13|795.0|0|806.0|0|18.0|0|0.0|100
0|2022-01-14|806.0|0|737.0|0|18.0|0|0.0|100
0|2022-01-15|806.0|0|744.0|0|18.0|0|0.0|100
0|2022-01-16|746.0|0|746.0|0|18.0|0|0.0|100
0|2022-01-17|750.0|0|0.0|100|18.0|0|0.0|100
