|dates|Butte_California_UnitedStates.AveragePrecipitationTotal.data|Butte_California_UnitedStates.AveragePrecipitationTotal.missing|Butte_California_UnitedStates.AveragePrecipitation.data|Butte_California_UnitedStates.AveragePrecipitation.missing|Butte_California_UnitedStates.AverageWindDirection.data|Butte_California_UnitedStates.AverageWindDirection.missing|Butte_California_UnitedStates.AverageWindSpeed.data|Butte_California_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0007291666666666667|0|137.76041666666666|0|13.796875|0
0|2021-10-18|0.0|0|0.0007291666666666667|0|86.14583333333333|0|6.359375|0
0|2021-10-19|0.0|0|0.00010416666666666667|0|86.14583333333333|0|6.880208333333333|0
0|2021-10-20|0.0|0|0.0084375|0|119.42708333333333|0|9.598958333333334|0
0|2021-10-21|0.0|0|0.0011458333333333336|0|125.05208333333333|0|12.625|0
0|2021-10-22|0.0|0|0.018958333333333337|0|129.42708333333334|0|15.458333333333334|0
0|2021-10-23|0.0|0|0.0|0|136.40625|0|11.442708333333334|0
0|2021-10-24|0.0|0|0.02192708333333333|0|133.02083333333334|0|22.234375|0
0|2021-10-25|0.0|0|0.00020833333333333335|0|127.60416666666667|0|11.171875|0
0|2021-10-26|0.0|0|0.0|0|124.6875|0|12.927083333333334|0
0|2021-10-27|0.0|0|0.0|0|160.41666666666666|0|7.114583333333333|0
0|2021-10-28|0.0|0|0.0|0|112.65625|0|4.96875|0
0|2021-10-29|0.0|0|0.0|0|8.541666666666666|0|2.8020833333333335|0
0|2021-10-30|0.0|0|0.0|0|96.82291666666667|0|9.911458333333334|0
0|2021-10-31|0.0|0|0.0|0|75.3125|0|5.828125|0
0|2021-11-01|0.0|0|0.0|0|96.61458333333333|0|9.739583333333334|0
0|2021-11-02|0.0|0|0.0|0|72.1875|0|4.989583333333333|0
0|2021-11-03|0.0|0|0.0|0|51.354166666666664|0|5.135416666666667|0
0|2021-11-04|0.0|0|0.0014583333333333334|0|109.58333333333333|0|14.859375|0
0|2021-11-05|0.0|0|0.0|0|35.416666666666664|0|1.7395833333333333|0
0|2021-11-06|0.0|0|0.0|0|44.0625|0|4.380208333333333|0
0|2021-11-07|0.0|0|0.0|0|183.80208333333334|0|6.526041666666667|0
0|2021-11-08|0.0|0|0.013333333333333334|0|52.604166666666664|0|4.583333333333333|0
0|2021-11-09|0.0|0|0.011510416666666667|0|116.51041666666667|0|13.223958333333334|0
0|2021-11-10|0.0|0|0.0|0|165.20833333333334|0|4.692708333333333|0
0|2021-11-11|0.0|0|0.0|0|73.33333333333333|0|3.2864583333333335|0
0|2021-11-12|0.0|0|0.0|0|6.770833333333333|0|2.5416666666666665|0
0|2021-11-13|0.0|0|0.0|0|27.135416666666668|0|2.3489583333333335|0
0|2021-11-14|0.0|0|0.0|0|32.604166666666664|0|1.5833333333333333|0
0|2021-11-15|0.0|0|0.0|0|97.97916666666667|0|4.651041666666667|0
0|2021-11-16|0.0|0|0.0|0|206.19791666666666|0|7.192708333333333|0
0|2021-11-17|0.0|0|0.0|0|37.708333333333336|0|2.7239583333333335|0
0|2021-11-18|0.0|0|0.00020833333333333335|0|52.8125|0|3.9739583333333335|0
0|2021-11-19|0.0|0|0.0009895833333333332|0|159.63541666666666|0|5.145833333333333|0
0|2021-11-20|0.0|0|0.0|0|232.65625|0|8.088541666666666|0
0|2021-11-21|0.0|0|0.0|0|93.33333333333333|0|3.2552083333333335|0
0|2021-11-22|0.0|0|0.0|0|32.8125|0|2.3958333333333335|0
0|2021-11-23|0.0|0|0.0|0|230.67708333333334|0|8.958333333333334|0
0|2021-11-24|0.0|0|0.0|0|232.70833333333334|0|9.526041666666666|0
0|2021-11-25|0.0|0|0.0|0|33.697916666666664|0|3.3020833333333335|0
0|2021-11-26|0.0|0|0.0|0|33.958333333333336|0|3.6510416666666665|0
