|dates|Washington_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Washington_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Washington_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Washington_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Washington_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-05|3114.0|0|3114.0|0|25.0|0|0.0|100
0|2021-12-06|3138.0|0|3138.0|0|25.0|0|0.0|100
0|2021-12-07|3151.0|0|3151.0|0|25.0|0|0.0|100
0|2021-12-08|3173.0|0|3173.0|0|25.0|0|0.0|100
0|2021-12-09|3191.0|0|3191.0|0|25.0|0|0.0|100
0|2021-12-10|3203.0|0|3203.0|0|25.0|0|0.0|100
0|2021-12-11|3203.0|0|3203.0|0|25.0|0|0.0|100
0|2021-12-12|3203.0|0|3203.0|0|25.0|0|0.0|100
0|2021-12-13|3219.0|0|3219.0|0|25.0|0|0.0|100
0|2021-12-14|3219.0|0|3227.0|0|25.0|0|0.0|100
0|2021-12-15|3238.0|0|3238.0|0|25.0|0|0.0|100
0|2021-12-16|3245.0|0|3245.0|0|25.0|0|0.0|100
0|2021-12-17|3251.0|0|3251.0|0|25.0|0|0.0|100
0|2021-12-18|3251.0|0|3251.0|0|25.0|0|0.0|100
0|2021-12-19|3251.0|0|3251.0|0|25.0|0|0.0|100
0|2021-12-20|3266.0|0|3266.0|0|25.0|0|0.0|100
0|2021-12-21|3278.0|0|3278.0|0|25.0|0|0.0|100
0|2021-12-22|3292.0|0|3292.0|0|25.0|0|0.0|100
0|2021-12-23|3303.0|0|3303.0|0|25.0|0|0.0|100
0|2021-12-24|3303.0|0|3303.0|0|25.0|0|0.0|100
0|2021-12-25|3303.0|0|3303.0|0|25.0|0|0.0|100
0|2021-12-26|3303.0|0|3303.0|0|25.0|0|0.0|100
0|2021-12-27|3303.0|0|3303.0|0|25.0|0|0.0|100
0|2021-12-28|3345.0|0|3345.0|0|25.0|0|0.0|100
0|2021-12-29|3362.0|0|3362.0|0|25.0|0|0.0|100
0|2021-12-30|3375.0|0|3375.0|0|25.0|0|0.0|100
0|2021-12-31|3375.0|0|3375.0|0|25.0|0|0.0|100
0|2022-01-01|3375.0|0|3375.0|0|25.0|0|0.0|100
0|2022-01-02|3375.0|0|3375.0|0|25.0|0|0.0|100
0|2022-01-03|3438.0|0|3438.0|0|25.0|0|0.0|100
0|2022-01-04|3456.0|0|3456.0|0|25.0|0|0.0|100
0|2022-01-05|3478.0|0|3478.0|0|25.0|0|0.0|100
0|2022-01-06|3517.0|0|3517.0|0|25.0|0|0.0|100
0|2022-01-07|3543.0|0|3543.0|0|25.0|0|0.0|100
0|2022-01-08|3543.0|0|3543.0|0|25.0|0|0.0|100
0|2022-01-09|3543.0|0|3543.0|0|25.0|0|0.0|100
0|2022-01-10|3594.0|0|3594.0|0|25.0|0|0.0|100
0|2022-01-11|3642.0|0|3642.0|0|25.0|0|0.0|100
0|2022-01-12|3674.0|0|3674.0|0|25.0|0|0.0|100
0|2022-01-13|3674.0|0|3699.0|0|25.0|0|0.0|100
0|2022-01-14|3741.0|0|3741.0|0|25.0|0|0.0|100
0|2022-01-15|3741.0|0|3741.0|0|25.0|0|0.0|100
0|2022-01-16|3741.0|0|3741.0|0|25.0|0|0.0|100
0|2022-01-17|3810.0|0|0.0|100|25.0|0|0.0|100
