|dates|Arapahoe_Colorado_UnitedStates.BLS_EmployedPopulation.data|Arapahoe_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Arapahoe_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Arapahoe_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Arapahoe_Colorado_UnitedStates.BLS_UnemploymentRate.data|Arapahoe_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Arapahoe_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Arapahoe_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-07|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-08|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-09|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-10|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-11|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-12|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-13|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-14|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-15|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-16|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-17|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-18|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-19|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-20|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-21|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-22|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-23|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-24|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-25|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-26|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-27|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-28|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-29|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-11-30|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-01|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-02|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-03|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-04|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-05|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-06|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-07|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-08|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-09|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-10|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-11|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-12|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-13|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-14|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-15|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-16|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-17|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-18|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-19|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-20|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-21|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-22|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-23|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-24|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-25|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-26|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-27|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-28|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-29|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-30|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2021-12-31|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-01|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-02|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-03|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-04|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-05|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-06|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-07|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-08|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-09|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-10|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-11|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-12|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-13|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-14|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-15|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-16|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
0|2022-01-17|351191.0|0|23071.0|0|6.16439820232885|0|374262.0|0
