|dates|York_Maine_UnitedStates.BLS_EmployedPopulation.data|York_Maine_UnitedStates.BLS_EmployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemployedPopulation.data|York_Maine_UnitedStates.BLS_UnemployedPopulation.missing|York_Maine_UnitedStates.BLS_UnemploymentRate.data|York_Maine_UnitedStates.BLS_UnemploymentRate.missing|York_Maine_UnitedStates.BLS_LaborForcePopulation.data|York_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-18|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-19|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-20|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-21|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-22|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-23|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-24|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-25|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-26|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-27|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-28|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-29|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-30|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-10-31|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-01|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-02|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-03|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-04|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-05|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-06|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-07|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-08|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-09|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-10|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-11|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-12|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-13|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-14|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-15|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-16|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-17|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-18|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-19|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-20|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-21|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-22|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-23|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-24|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-25|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-26|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-27|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-28|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-29|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-11-30|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-01|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-02|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
0|2021-12-03|105788.0|0|5069.0|0|4.572557438862679|0|110857.0|0
