|dates|Juncos_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Juncos_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Juncos_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Juncos_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Juncos_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Juncos_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Juncos_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Juncos_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-02|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-03|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-04|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-05|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-06|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-07|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-08|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-09|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-10|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-11|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-12|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-13|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-14|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-15|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-16|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-17|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-18|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-19|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-20|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-21|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-22|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-23|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-24|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-25|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-26|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-27|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-28|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-29|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-30|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
0|2020-01-31|10586.5|0|1113.5|0|9.517094017094017|0|11700.0|0
