|dates|Waukesha_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Waukesha_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Waukesha_Wisconsin_UnitedStates.AveragePrecipitation.data|Waukesha_Wisconsin_UnitedStates.AveragePrecipitation.missing|Waukesha_Wisconsin_UnitedStates.AverageWindDirection.data|Waukesha_Wisconsin_UnitedStates.AverageWindDirection.missing|Waukesha_Wisconsin_UnitedStates.AverageWindSpeed.data|Waukesha_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|257.8125|0|7.739583333333333|0
0|2021-10-18|0.0|0|0.0|0|77.5|0|1.78125|0
0|2021-10-19|0.0|0|0.0|0|149.16666666666666|0|4.8125|0
0|2021-10-20|0.0|0|0.0|0|82.91666666666667|0|3.1979166666666665|0
0|2021-10-21|0.0|0|0.0|0|236.71875|0|7.286458333333333|0
0|2021-10-22|0.0|0|0.0|0|199.375|0|4.052083333333333|0
0|2021-10-23|0.0|0|0.0|0|178.4375|0|3.2916666666666665|0
0|2021-10-24|0.0|0|0.004479166666666667|0|42.1875|0|6.958333333333333|0
0|2021-10-25|0.0|0|0.0028124999999999995|0|135.9375|0|14.614583333333334|0
0|2021-10-26|0.0|0|0.0|0|125.78125|0|3.53125|0
0|2021-10-27|0.0|0|0.0|0|70.83333333333333|0|6.25|0
0|2021-10-28|0.0|0|0.0|0|69.01041666666667|0|7.796875|0
0|2021-10-29|0.0|0|0.0|0|172.5|0|12.239583333333334|0
0|2021-10-30|0.0|0|0.0|0|236.04166666666666|0|7.3125|0
0|2021-10-31|0.0|0|0.0|0|226.875|0|9.526041666666666|0
0|2021-11-01|0.0|0|0.0|0|207.8125|0|9.520833333333334|0
0|2021-11-02|0.0|0|0.0|0|271.0416666666667|0|9.3125|0
0|2021-11-03|0.0|0|0.0|0|157.39583333333334|0|3.7916666666666665|0
0|2021-11-04|0.0|0|0.0|0|123.59375|0|3.2916666666666665|0
0|2021-11-05|0.0|0|0.0|0|195.83333333333334|0|8.302083333333334|0
0|2021-11-06|0.0|0|0.0|0|202.55208333333334|0|9.114583333333334|0
0|2021-11-07|0.0|0|0.0|0|171.82291666666666|0|6.84375|0
0|2021-11-08|0.0|0|0.0|0|143.54166666666666|0|4.458333333333333|0
0|2021-11-09|0.0|0|0.0|0|49.479166666666664|0|4.807291666666667|0
0|2021-11-10|0.0|0|0.0|0|65.83333333333333|0|7.989583333333333|0
0|2021-11-11|0.0|0|0.0|0|184.27083333333334|0|13.03125|0
0|2021-11-12|0.0|0|0.0013541666666666667|0|226.875|0|9.09375|0
0|2021-11-13|0.0|0|0.0|0|267.7083333333333|0|11.9375|0
0|2021-11-14|0.0|0|0.0|0|269.6875|0|12.59375|0
0|2021-11-15|0.0|0|0.0|0|201.97916666666666|0|5.052083333333333|0
0|2021-11-16|0.0|0|0.0|0|79.16666666666667|0|7.3125|0
0|2021-11-17|0.0|0|0.0|0|258.125|0|11.791666666666666|0
0|2021-11-18|0.0|0|0.0|0|234.47916666666666|0|13.333333333333334|0
0|2021-11-19|0.0|0|0.0|0|133.02083333333334|0|5.15625|0
0|2021-11-20|0.0|0|0.0|0|158.64583333333334|0|6.09375|0
0|2021-11-21|0.0|0|0.0|0|185.10416666666666|0|11.947916666666666|0
0|2021-11-22|0.0|0|0.0|0|264.8958333333333|0|12.520833333333334|0
0|2021-11-23|0.0|0|0.0|0|156.25|0|7.458333333333333|0
0|2021-11-24|0.0|0|0.0|0|179.6875|0|9.1875|0
0|2021-11-25|0.0|0|0.0|0|296.3541666666667|0|12.083333333333334|0
0|2021-11-26|0.0|0|0.0|0|212.39583333333334|0|6.541666666666667|0
0|2021-11-27|0.0|0|0.0|0|210.3125|0|8.135416666666666|0
0|2021-11-28|0.0|0|0.0|0|220.41666666666666|0|10.6875|0
0|2021-11-29|0.0|0|0.0|0|104.58333333333333|0|5.020833333333333|0
0|2021-11-30|0.0|0|0.0|0|238.64583333333334|0|9.729166666666666|0
0|2021-12-01|0.0|0|0.0|0|152.8125|0|7.239583333333333|0
0|2021-12-02|0.0|0|0.0|0|220.36458333333334|0|12.510416666666666|0
0|2021-12-03|0.0|0|0.0003125|0|70.52083333333333|0|1.8229166666666667|0
0|2021-12-04|0.0|0|0.0|0|267.3958333333333|0|7.817708333333333|0
0|2021-12-05|0.0|0|0.0|0|135.0|0|9.244791666666666|0
0|2021-12-06|0.0|0|0.0|0|278.3854166666667|0|19.223958333333332|0
0|2021-12-07|0.0|0|0.0|0|63.541666666666664|0|2.5989583333333335|0
0|2021-12-08|0.0|0|0.0|0|102.08333333333333|0|1.9583333333333333|0
0|2021-12-09|0.0|0|0.0|0|65.9375|0|5.395833333333333|0
0|2021-12-10|0.0|0|0.000625|0|72.91666666666667|0|7.385416666666667|0
0|2021-12-11|0.0|0|0.0005208333333333333|0|183.59375|0|11.421875|0
0|2021-12-12|0.0|0|0.0|0|189.47916666666666|0|11.265625|0
0|2021-12-13|0.0|0|0.0|0|144.6875|0|5.166666666666667|0
0|2021-12-14|0.0|0|0.0|0|79.89583333333333|0|6.494791666666667|0
0|2021-12-15|0.0|0|0.0|0|171.45833333333334|0|11.822916666666666|0
0|2021-12-16|0.0|0|0.0|0|240.3125|0|19.203125|0
0|2021-12-17|0.0|0|0.0|0|109.79166666666667|0|4.989583333333333|0
0|2021-12-18|0.0|0|0.0|0|211.875|0|6.354166666666667|0
0|2021-12-19|0.0|0|0.0|0|156.35416666666666|0|6.770833333333333|0
0|2021-12-20|0.0|0|0.0|0|207.70833333333334|0|9.53125|0
0|2021-12-21|0.0|0|0.0|0|143.95833333333334|0|9.520833333333334|0
0|2021-12-22|0.0|0|0.0|0|202.39583333333334|0|9.052083333333334|0
0|2021-12-23|0.0|0|0.0|0|90.0|0|3.5833333333333335|0
0|2021-12-24|0.0|0|0.0|0|73.22916666666667|0|3.890625|0
0|2021-12-25|0.0|0|0.0|0|169.58333333333334|0|3.5|0
0|2021-12-26|0.0|0|0.00010416666666666667|0|52.552083333333336|0|6.703125|0
0|2021-12-27|0.0|0|0.008750000000000003|0|177.86458333333334|0|11.598958333333334|0
0|2021-12-28|0.0|0|0.0|0|86.45833333333333|0|6.104166666666667|0
0|2021-12-29|0.0|0|0.0|0|214.16666666666666|0|11.489583333333334|0
0|2021-12-30|0.0|0|0.0|0|118.33333333333333|0|3.9791666666666665|0
0|2021-12-31|0.0|0|0.0|0|89.58333333333333|0|5.3125|0
0|2022-01-01|0.0|0|0.0|0|143.17708333333334|0|7.53125|0
0|2022-01-02|0.0|0|0.0|0|177.5|0|4.6875|0
0|2022-01-03|0.0|0|0.0|0|123.125|0|5.8125|0
0|2022-01-04|0.0|0|0.0|0|113.54166666666667|0|8.177083333333334|0
0|2022-01-05|0.0|0|0.0|0|239.21875|0|14.921875|0
0|2022-01-06|0.0|0|0.0|0|284.4791666666667|0|14.192708333333334|0
0|2022-01-07|0.0|0|0.0|0|236.40625|0|8.270833333333334|0
0|2022-01-08|0.0|0|0.0|0|169.89583333333334|0|10.1875|0
0|2022-01-09|0.0|0|0.0|0|270.8333333333333|0|14.645833333333334|0
0|2022-01-10|0.0|0|0.0|0|214.375|0|11.072916666666666|0
0|2022-01-11|0.0|0|0.0|0|129.89583333333334|0|9.270833333333334|0
0|2022-01-12|0.0|0|0.0|0|143.64583333333334|0|6.145833333333333|0
0|2022-01-13|0.0|0|0.0|0|55.833333333333336|0|1.75|0
0|2022-01-14|0.0|0|0.0|0|31.614583333333332|0|10.776041666666666|0
0|2022-01-15|0.0|0|0.0|0|68.33333333333333|0|8.833333333333334|0
0|2022-01-16|0.0|0|0.0|0|131.25|0|3.9895833333333335|0
0|2022-01-17|0.0|0|0.0|0|257.7083333333333|0|10.291666666666666|0
