|dates|Boone_Illinois_UnitedStates.JHU_ConfirmedCases.data|Boone_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Boone_Illinois_UnitedStates.NYT_ConfirmedCases.data|Boone_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Boone_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Boone_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Boone_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Boone_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-16|8289.0|0|8289.0|0|84.0|0|0.0|100
0|2021-11-17|8326.0|0|8326.0|0|84.0|0|0.0|100
0|2021-11-18|8358.0|0|8358.0|0|84.0|0|0.0|100
0|2021-11-19|8393.0|0|8393.0|0|84.0|0|0.0|100
0|2021-11-20|8393.0|0|8393.0|0|84.0|0|0.0|100
0|2021-11-21|8393.0|0|8393.0|0|84.0|0|0.0|100
0|2021-11-22|8459.0|0|8459.0|0|84.0|0|0.0|100
0|2021-11-23|8482.0|0|8482.0|0|84.0|0|0.0|100
0|2021-11-24|8524.0|0|8524.0|0|84.0|0|0.0|100
0|2021-11-25|8524.0|0|8524.0|0|84.0|0|0.0|100
0|2021-11-26|8524.0|0|8524.0|0|84.0|0|0.0|100
0|2021-11-27|8524.0|0|8524.0|0|84.0|0|0.0|100
0|2021-11-28|8524.0|0|8524.0|0|84.0|0|0.0|100
0|2021-11-29|8667.0|0|8667.0|0|84.0|0|0.0|100
0|2021-11-30|8719.0|0|8719.0|0|84.0|0|0.0|100
0|2021-12-01|8771.0|0|8771.0|0|84.0|0|0.0|100
0|2021-12-02|8855.0|0|8855.0|0|86.0|0|0.0|100
0|2021-12-03|8882.0|0|8882.0|0|86.0|0|0.0|100
0|2021-12-04|8882.0|0|8882.0|0|86.0|0|0.0|100
0|2021-12-05|8882.0|0|8882.0|0|86.0|0|0.0|100
0|2021-12-06|8985.0|0|8985.0|0|87.0|0|0.0|100
0|2021-12-07|9026.0|0|9026.0|0|87.0|0|0.0|100
0|2021-12-08|9069.0|0|9069.0|0|87.0|0|0.0|100
0|2021-12-09|9132.0|0|9132.0|0|87.0|0|0.0|100
0|2021-12-10|9174.0|0|9174.0|0|87.0|0|0.0|100
0|2021-12-11|9174.0|0|9174.0|0|87.0|0|0.0|100
0|2021-12-12|9174.0|0|9174.0|0|87.0|0|0.0|100
0|2021-12-13|9310.0|0|9310.0|0|88.0|0|0.0|100
0|2021-12-14|9310.0|0|9348.0|0|88.0|0|0.0|100
0|2021-12-15|9395.0|0|9395.0|0|88.0|0|0.0|100
0|2021-12-16|9467.0|0|9467.0|0|89.0|0|0.0|100
0|2021-12-17|9509.0|0|9509.0|0|89.0|0|0.0|100
0|2021-12-18|9509.0|0|9509.0|0|89.0|0|0.0|100
0|2021-12-19|9509.0|0|9509.0|0|89.0|0|0.0|100
0|2021-12-20|9621.0|0|9621.0|0|89.0|0|0.0|100
0|2021-12-21|9645.0|0|9645.0|0|89.0|0|0.0|100
0|2021-12-22|9697.0|0|9697.0|0|89.0|0|0.0|100
0|2021-12-23|9753.0|0|9753.0|0|89.0|0|0.0|100
0|2021-12-24|9753.0|0|9753.0|0|89.0|0|0.0|100
0|2021-12-25|9753.0|0|9753.0|0|89.0|0|0.0|100
0|2021-12-26|9753.0|0|9753.0|0|89.0|0|0.0|100
0|2021-12-27|9861.0|0|9861.0|0|89.0|0|0.0|100
0|2021-12-28|9912.0|0|9912.0|0|90.0|0|0.0|100
0|2021-12-29|9941.0|0|9941.0|0|91.0|0|0.0|100
0|2021-12-30|10014.0|0|10014.0|0|91.0|0|0.0|100
0|2021-12-31|10014.0|0|10014.0|0|91.0|0|0.0|100
0|2022-01-01|10014.0|0|10014.0|0|91.0|0|0.0|100
0|2022-01-02|10014.0|0|10014.0|0|91.0|0|0.0|100
0|2022-01-03|10194.0|0|10194.0|0|93.0|0|0.0|100
0|2022-01-04|10269.0|0|10269.0|0|93.0|0|0.0|100
0|2022-01-05|10374.0|0|10374.0|0|93.0|0|0.0|100
0|2022-01-06|10461.0|0|10461.0|0|94.0|0|0.0|100
0|2022-01-07|10634.0|0|10634.0|0|94.0|0|0.0|100
0|2022-01-08|10634.0|0|10634.0|0|94.0|0|0.0|100
0|2022-01-09|10634.0|0|10634.0|0|94.0|0|0.0|100
0|2022-01-10|10898.0|0|10898.0|0|94.0|0|0.0|100
0|2022-01-11|11001.0|0|11001.0|0|94.0|0|0.0|100
0|2022-01-12|11144.0|0|11144.0|0|94.0|0|0.0|100
0|2022-01-13|11144.0|0|11255.0|0|94.0|0|0.0|100
0|2022-01-14|11384.0|0|11384.0|0|95.0|0|0.0|100
0|2022-01-15|11384.0|0|11384.0|0|95.0|0|0.0|100
0|2022-01-16|11384.0|0|11384.0|0|95.0|0|0.0|100
0|2022-01-17|11384.0|0|0.0|100|95.0|0|0.0|100
