|dates|Lincoln_Nevada_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Nevada_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Nevada_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Nevada_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Nevada_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Nevada_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Nevada_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Nevada_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-18|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-19|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-20|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-21|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-22|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-23|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-24|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-25|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-26|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-27|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-28|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-29|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-30|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-10-31|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-01|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-02|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-03|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-04|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-05|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-06|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-07|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-08|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-09|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-10|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-11|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-12|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-13|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-14|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-15|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-16|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-17|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-18|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-19|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-20|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
0|2021-11-21|2164.0|0|71.0|0|3.1767337807606264|0|2235.0|0
