|dates|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitation.data|Berkeley_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Berkeley_SouthCarolina_UnitedStates.AverageWindDirection.data|Berkeley_SouthCarolina_UnitedStates.AverageWindDirection.missing|Berkeley_SouthCarolina_UnitedStates.AverageWindSpeed.data|Berkeley_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|63.125|0|7.354166666666667|0
0|2021-10-18|0.0|0|0.0|0|36.458333333333336|0|1.34375|0
0|2021-10-19|0.0|0|0.0|0|2.1875|0|0.20833333333333334|0
0|2021-10-20|0.0|0|0.0|0|37.708333333333336|0|0.6145833333333334|0
0|2021-10-21|0.0|0|0.0|0|86.04166666666667|0|2.2604166666666665|0
0|2021-10-22|0.0|0|0.0010416666666666664|0|93.125|0|3.5104166666666665|0
0|2021-10-23|0.0|0|0.0|0|14.166666666666666|0|0.8958333333333334|0
0|2021-10-24|0.0|0|0.0|0|30.833333333333332|0|0.9375|0
0|2021-10-25|0.0|0|0.0014583333333333332|0|91.51041666666667|0|2.4114583333333335|0
0|2021-10-26|0.0|0|0.0|0|157.60416666666666|0|3.4114583333333335|0
0|2021-10-27|0.0|0|0.0|0|34.375|0|5.03125|0
0|2021-10-28|0.0|0|0.016041666666666666|0|48.333333333333336|0|2.25|0
0|2021-10-29|0.0|0|0.00020833333333333335|0|128.28125|0|4.463541666666667|0
0|2021-10-30|0.0|0|0.0|0|127.1875|0|2.8645833333333335|0
0|2021-10-31|0.0|0|0.0|0|51.666666666666664|0|0.8645833333333334|0
0|2021-11-01|0.0|0|0.0|0|37.916666666666664|0|2.1875|0
0|2021-11-02|0.0|0|0.0|0|6.979166666666667|0|0.4895833333333333|0
0|2021-11-03|0.0|0|0.0|0|51.458333333333336|0|7.958333333333333|0
0|2021-11-04|0.0|0|0.0|0|46.875|0|8.770833333333334|0
0|2021-11-05|0.0|0|0.0|0|45.208333333333336|0|8.765625|0
0|2021-11-06|0.0|0|0.0215625|0|31.5625|0|13.197916666666666|0
0|2021-11-07|0.0|0|0.00885416666666667|0|58.75|0|10.364583333333334|0
0|2021-11-08|0.0|0|0.0|0|43.958333333333336|0|4.364583333333333|0
0|2021-11-09|0.0|0|0.0|0|7.708333333333333|0|0.125|0
0|2021-11-10|0.0|0|0.0|0|31.041666666666668|0|0.5520833333333334|0
0|2021-11-11|0.0|0|0.0|0|66.35416666666667|0|2.5833333333333335|0
0|2021-11-12|0.0|0|0.0|0|70.10416666666667|0|1.1666666666666667|0
0|2021-11-13|0.0|0|0.0|0|41.5625|0|0.75|0
0|2021-11-14|0.0|0|0.0|0|65.52083333333333|0|2.8020833333333335|0
0|2021-11-15|0.0|0|0.0|0|66.5625|0|1.03125|0
0|2021-11-16|0.0|0|0.0|0|76.04166666666667|0|2.0|0
0|2021-11-17|0.0|0|0.0|0|63.333333333333336|0|0.9791666666666666|0
0|2021-11-18|0.0|0|0.0015624999999999999|0|21.875|0|0.46875|0
0|2021-11-19|0.0|0|0.0003125|0|29.21875|0|7.625|0
0|2021-11-20|0.0|0|0.0|0|52.291666666666664|0|6.864583333333333|0
0|2021-11-21|0.0|0|0.0|0|4.791666666666667|0|0.59375|0
0|2021-11-22|0.0|0|0.00020833333333333335|0|32.395833333333336|0|1.46875|0
0|2021-11-23|0.0|0|0.00020833333333333335|0|46.5625|0|7.114583333333333|0
0|2021-11-24|0.0|0|0.0|0|26.354166666666668|0|1.4479166666666667|0
0|2021-11-25|0.0|0|0.0|0|72.60416666666667|0|1.65625|0
0|2021-11-26|0.0|0|0.0004166666666666667|0|133.64583333333334|0|3.0104166666666665|0
0|2021-11-27|0.0|0|0.0|0|11.875|0|0.8645833333333334|0
0|2021-11-28|0.0|0|0.0|0|112.8125|0|2.3802083333333335|0
0|2021-11-29|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-30|0.0|0|0.0|0|63.958333333333336|0|1.9791666666666667|0
0|2021-12-01|0.0|0|0.0|0|56.875|0|1.4270833333333333|0
0|2021-12-02|0.0|0|0.0|0|78.22916666666667|0|1.7083333333333333|0
0|2021-12-03|0.0|0|0.0|0|46.354166666666664|0|1.2083333333333333|0
0|2021-12-04|0.0|0|0.0|0|54.166666666666664|0|1.15625|0
0|2021-12-05|0.0|0|0.0|0|7.5|0|0.22916666666666666|0
0|2021-12-06|0.0|0|0.0|0|102.39583333333333|0|2.6770833333333335|0
0|2021-12-07|0.0|0|0.0|0|19.583333333333332|0|2.4270833333333335|0
0|2021-12-08|0.0|0|0.04708333333333333|0|103.64583333333333|0|2.3020833333333335|0
0|2021-12-09|0.0|0|0.0|0|24.583333333333332|0|2.1510416666666665|0
0|2021-12-10|0.0|0|0.0005208333333333333|0|9.479166666666666|0|0.8645833333333334|0
0|2021-12-11|0.0|0|0.0014583333333333334|0|177.91666666666666|0|6.197916666666667|0
0|2021-12-12|0.0|0|0.007083333333333334|0|47.1875|0|3.7604166666666665|0
0|2021-12-13|0.0|0|0.0|0|36.875|0|1.0885416666666667|0
0|2021-12-14|0.0|0|0.0|0|8.541666666666666|0|0.6145833333333334|0
0|2021-12-15|0.0|0|0.0|0|17.916666666666668|0|0.5520833333333334|0
0|2021-12-16|0.0|0|0.0|0|27.552083333333332|0|0.7395833333333334|0
0|2021-12-17|0.0|0|0.0|0|13.333333333333334|0|0.4270833333333333|0
0|2021-12-18|0.0|0|0.0|0|125.72916666666667|0|4.489583333333333|0
0|2021-12-19|0.0|0|0.001979166666666667|0|71.97916666666667|0|5.09375|0
0|2021-12-20|0.0|0|0.0|0|42.65625|0|7.932291666666667|0
0|2021-12-21|0.0|0|0.00979166666666667|0|79.6875|0|6.708333333333333|0
0|2021-12-22|0.0|0|0.0|0|79.16666666666667|0|1.15625|0
0|2021-12-23|0.0|0|0.0|0|38.854166666666664|0|3.8333333333333335|0
0|2021-12-24|0.0|0|0.0|0|96.35416666666667|0|2.6041666666666665|0
0|2021-12-25|0.0|0|0.0|0|238.64583333333334|0|7.541666666666667|0
0|2021-12-26|0.0|0|0.0|0|92.1875|0|1.84375|0
0|2021-12-27|0.0|0|0.0|0|96.14583333333333|0|2.2083333333333335|0
0|2021-12-28|0.0|0|0.0|0|225.72916666666666|0|6.15625|0
0|2021-12-29|0.0|0|0.0|0|227.08333333333334|0|7.979166666666667|0
0|2021-12-30|0.0|0|0.01979166666666667|0|187.60416666666666|0|5.833333333333333|0
0|2021-12-31|0.0|0|0.0|0|144.89583333333334|0|3.9479166666666665|0
0|2022-01-01|0.0|0|0.0|0|226.66666666666666|0|10.083333333333334|0
0|2022-01-02|0.0|0|0.02906250000000001|0|159.27083333333334|0|8.255208333333334|0
0|2022-01-03|0.0|0|0.0215625|0|177.29166666666666|0|11.46875|0
0|2022-01-04|0.0|0|0.0|0|39.375|0|4.552083333333333|0
0|2022-01-05|0.0|0|0.0012499999999999998|0|58.645833333333336|0|1.4583333333333333|0
0|2022-01-06|0.0|0|0.0|0|107.44791666666667|0|3.4375|0
0|2022-01-07|0.0|0|0.0|0|175.72916666666666|0|4.666666666666667|0
0|2022-01-08|0.0|0|0.0|0|63.854166666666664|0|5.510416666666667|0
0|2022-01-09|0.0|0|0.0065625|0|114.94791666666667|0|6.223958333333333|0
0|2022-01-10|0.0|0|0.003229166666666667|0|56.927083333333336|0|5.916666666666667|0
0|2022-01-11|0.0|0|0.0|0|33.020833333333336|0|3.8229166666666665|0
0|2022-01-12|0.0|0|0.0|0|42.135416666666664|0|1.3854166666666667|0
0|2022-01-13|0.0|0|0.0|0|31.25|0|0.7604166666666666|0
0|2022-01-14|0.0|0|0.0|0|73.85416666666667|0|1.8125|0
0|2022-01-15|0.0|0|0.0|0|51.5625|0|5.197916666666667|0
0|2022-01-16|0.0|0|0.022395833333333337|0|103.33333333333333|0|8.447916666666666|0
0|2022-01-17|0.0|0|0.0|0|218.85416666666666|0|6.375|0
