|dates|Douglas_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Douglas_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Douglas_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Douglas_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Douglas_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Douglas_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Douglas_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Douglas_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-11-29|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-11-30|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-01|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-02|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-03|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-04|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-05|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-06|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-07|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-08|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-09|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-10|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-11|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-12|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-13|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-14|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-15|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-16|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-17|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-18|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-19|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-20|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-21|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-22|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-23|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-24|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-25|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-26|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-27|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-28|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-29|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-30|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2021-12-31|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-01|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-02|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-03|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-04|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-05|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-06|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-07|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-08|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-09|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-10|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-11|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-12|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-13|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-14|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-15|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-16|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
0|2022-01-17|288402.0|0|8067.0|0|2.7210264816894854|0|296469.0|0
