|dates|Petersburg_Virginia_UnitedStates.JHU_ConfirmedCases.data|Petersburg_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Petersburg_Virginia_UnitedStates.NYT_ConfirmedCases.data|Petersburg_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Petersburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Petersburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Petersburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Petersburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|5158.0|0|5158.0|0|106.0|0|0.0|100
0|2021-10-18|5178.0|0|5178.0|0|106.0|0|0.0|100
0|2021-10-19|5186.0|0|5186.0|0|107.0|0|0.0|100
0|2021-10-20|5194.0|0|5194.0|0|107.0|0|0.0|100
0|2021-10-21|5202.0|0|5202.0|0|108.0|0|0.0|100
0|2021-10-22|5208.0|0|5208.0|0|108.0|0|0.0|100
0|2021-10-23|5208.0|0|5208.0|0|108.0|0|0.0|100
0|2021-10-24|5208.0|0|5208.0|0|108.0|0|0.0|100
0|2021-10-25|5231.0|0|5231.0|0|108.0|0|0.0|100
0|2021-10-26|5236.0|0|5236.0|0|108.0|0|0.0|100
0|2021-10-27|5240.0|0|5240.0|0|108.0|0|0.0|100
0|2021-10-28|5248.0|0|5248.0|0|108.0|0|0.0|100
0|2021-10-29|5255.0|0|5255.0|0|108.0|0|0.0|100
0|2021-10-30|5255.0|0|5255.0|0|108.0|0|0.0|100
0|2021-10-31|5255.0|0|5255.0|0|108.0|0|0.0|100
0|2021-11-01|5241.0|0|5241.0|0|108.0|0|0.0|100
0|2021-11-02|5249.0|0|5249.0|0|108.0|0|0.0|100
0|2021-11-03|5223.0|0|5223.0|0|108.0|0|0.0|100
0|2021-11-04|5209.0|0|5209.0|0|108.0|0|0.0|100
0|2021-11-05|5184.0|0|5184.0|0|108.0|0|0.0|100
0|2021-11-06|5184.0|0|5184.0|0|108.0|0|0.0|100
0|2021-11-07|5184.0|0|5184.0|0|108.0|0|0.0|100
0|2021-11-08|5138.0|0|5138.0|0|106.0|0|0.0|100
0|2021-11-09|5132.0|0|5132.0|0|106.0|0|0.0|100
0|2021-11-10|5132.0|0|5132.0|0|106.0|0|0.0|100
0|2021-11-11|5088.0|0|5088.0|0|104.0|0|0.0|100
0|2021-11-12|5063.0|0|5063.0|0|103.0|0|0.0|100
0|2021-11-13|5063.0|0|5063.0|0|103.0|0|0.0|100
0|2021-11-14|5063.0|0|5063.0|0|103.0|0|0.0|100
0|2021-11-15|5069.0|0|5069.0|0|103.0|0|0.0|100
0|2021-11-16|5072.0|0|5072.0|0|103.0|0|0.0|100
0|2021-11-17|5076.0|0|5076.0|0|103.0|0|0.0|100
0|2021-11-18|5077.0|0|5077.0|0|103.0|0|0.0|100
0|2021-11-19|5083.0|0|5083.0|0|103.0|0|0.0|100
0|2021-11-20|5083.0|0|5083.0|0|103.0|0|0.0|100
0|2021-11-21|5083.0|0|5083.0|0|103.0|0|0.0|100
0|2021-11-22|5098.0|0|5098.0|0|104.0|0|0.0|100
0|2021-11-23|5103.0|0|5103.0|0|104.0|0|0.0|100
0|2021-11-24|5105.0|0|5105.0|0|104.0|0|0.0|100
0|2021-11-25|5107.0|0|5107.0|0|104.0|0|0.0|100
0|2021-11-26|5109.0|0|5109.0|0|104.0|0|0.0|100
0|2021-11-27|5109.0|0|5109.0|0|104.0|0|0.0|100
0|2021-11-28|5109.0|0|5109.0|0|104.0|0|0.0|100
0|2021-11-29|5122.0|0|5122.0|0|104.0|0|0.0|100
0|2021-11-30|5129.0|0|5129.0|0|105.0|0|0.0|100
0|2021-12-01|5136.0|0|5136.0|0|105.0|0|0.0|100
0|2021-12-02|5137.0|0|5137.0|0|105.0|0|0.0|100
0|2021-12-03|5143.0|0|5143.0|0|105.0|0|0.0|100
0|2021-12-04|5143.0|0|5143.0|0|105.0|0|0.0|100
0|2021-12-05|5143.0|0|5143.0|0|105.0|0|0.0|100
0|2021-12-06|5167.0|0|5167.0|0|105.0|0|0.0|100
0|2021-12-07|5176.0|0|5176.0|0|105.0|0|0.0|100
0|2021-12-08|5184.0|0|5184.0|0|105.0|0|0.0|100
0|2021-12-09|5193.0|0|5193.0|0|105.0|0|0.0|100
0|2021-12-10|5202.0|0|5202.0|0|105.0|0|0.0|100
0|2021-12-11|5202.0|0|5202.0|0|105.0|0|0.0|100
0|2021-12-12|5202.0|0|5202.0|0|105.0|0|0.0|100
0|2021-12-13|5224.0|0|5224.0|0|107.0|0|0.0|100
0|2021-12-14|5224.0|0|5232.0|0|107.0|0|0.0|100
0|2021-12-15|5236.0|0|5236.0|0|107.0|0|0.0|100
0|2021-12-16|5252.0|0|5252.0|0|107.0|0|0.0|100
0|2021-12-17|5257.0|0|5257.0|0|107.0|0|0.0|100
0|2021-12-18|5257.0|0|5257.0|0|107.0|0|0.0|100
0|2021-12-19|5257.0|0|5257.0|0|107.0|0|0.0|100
0|2021-12-20|5299.0|0|5299.0|0|107.0|0|0.0|100
0|2021-12-21|5318.0|0|5318.0|0|107.0|0|0.0|100
0|2021-12-22|5335.0|0|5335.0|0|108.0|0|0.0|100
0|2021-12-23|5357.0|0|5357.0|0|109.0|0|0.0|100
0|2021-12-24|5400.0|0|5400.0|0|109.0|0|0.0|100
0|2021-12-25|5400.0|0|5400.0|0|109.0|0|0.0|100
0|2021-12-26|5400.0|0|5400.0|0|109.0|0|0.0|100
0|2021-12-27|5459.0|0|5459.0|0|109.0|0|0.0|100
0|2021-12-28|5496.0|0|5496.0|0|109.0|0|0.0|100
0|2021-12-29|5555.0|0|5555.0|0|109.0|0|0.0|100
0|2021-12-30|5612.0|0|5612.0|0|109.0|0|0.0|100
0|2021-12-31|5737.0|0|5737.0|0|109.0|0|0.0|100
0|2022-01-01|5737.0|0|5737.0|0|109.0|0|0.0|100
0|2022-01-02|5737.0|0|5737.0|0|109.0|0|0.0|100
0|2022-01-03|5984.0|0|5984.0|0|110.0|0|0.0|100
0|2022-01-04|6101.0|0|6101.0|0|109.0|0|0.0|100
0|2022-01-05|6157.0|0|6157.0|0|109.0|0|0.0|100
0|2022-01-06|6211.0|0|6211.0|0|109.0|0|0.0|100
0|2022-01-07|6288.0|0|6288.0|0|109.0|0|0.0|100
0|2022-01-08|6288.0|0|6288.0|0|109.0|0|0.0|100
0|2022-01-09|6288.0|0|6288.0|0|109.0|0|0.0|100
0|2022-01-10|6632.0|0|6632.0|0|109.0|0|0.0|100
0|2022-01-11|6747.0|0|6747.0|0|109.0|0|0.0|100
0|2022-01-12|6862.0|0|6862.0|0|109.0|0|0.0|100
0|2022-01-13|6862.0|0|6916.0|0|109.0|0|0.0|100
0|2022-01-14|6964.0|0|6964.0|0|111.0|0|0.0|100
