|dates|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.data|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.data|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-18|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-19|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-20|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-21|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-22|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-23|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-24|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-25|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-26|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-27|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-28|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-29|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-30|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-10-31|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-01|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-02|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-03|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-04|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-05|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-06|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-07|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-08|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-09|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-10|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-11|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-12|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-13|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-14|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-15|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-16|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-17|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-18|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-19|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-20|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-21|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-22|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-23|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-24|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-25|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-26|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-27|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-28|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-29|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-11-30|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-01|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-02|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-03|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-04|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-05|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-06|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-07|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-08|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-09|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-10|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-11|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-12|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-13|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-14|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-15|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-16|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-17|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-18|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-19|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-20|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-21|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-22|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-23|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-24|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-25|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-26|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-27|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-28|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-29|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-30|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2021-12-31|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
0|2022-01-01|14172.0|0|888.0|0|5.896414342629482|0|15060.0|0
