|dates|Fountain_Indiana_UnitedStates.JHU_ConfirmedCases.data|Fountain_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Fountain_Indiana_UnitedStates.NYT_ConfirmedCases.data|Fountain_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Fountain_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Fountain_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Fountain_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Fountain_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|3704.0|0|3740.0|0|64.0|0|0.0|100
0|2021-12-03|3759.0|0|3765.0|0|64.0|0|0.0|100
0|2021-12-04|3759.0|0|3765.0|0|64.0|0|0.0|100
0|2021-12-05|3759.0|0|3765.0|0|64.0|0|0.0|100
0|2021-12-06|3822.0|0|3828.0|0|64.0|0|0.0|100
0|2021-12-07|3832.0|0|3838.0|0|65.0|0|0.0|100
0|2021-12-08|3860.0|0|3866.0|0|66.0|0|0.0|100
0|2021-12-09|3884.0|0|3890.0|0|67.0|0|0.0|100
0|2021-12-10|3903.0|0|3909.0|0|67.0|0|0.0|100
0|2021-12-11|3903.0|0|3909.0|0|67.0|0|0.0|100
0|2021-12-12|3903.0|0|3909.0|0|67.0|0|0.0|100
0|2021-12-13|3945.0|0|3951.0|0|67.0|0|0.0|100
0|2021-12-14|3945.0|0|3962.0|0|67.0|0|0.0|100
0|2021-12-15|3978.0|0|3984.0|0|67.0|0|0.0|100
0|2021-12-16|3992.0|0|3998.0|0|67.0|0|0.0|100
0|2021-12-17|4020.0|0|4026.0|0|67.0|0|0.0|100
0|2021-12-18|4020.0|0|4026.0|0|67.0|0|0.0|100
0|2021-12-19|4020.0|0|4026.0|0|67.0|0|0.0|100
0|2021-12-20|4067.0|0|4073.0|0|69.0|0|0.0|100
0|2021-12-21|4084.0|0|4090.0|0|69.0|0|0.0|100
0|2021-12-22|4094.0|0|4100.0|0|70.0|0|0.0|100
0|2021-12-23|4094.0|0|4100.0|0|70.0|0|0.0|100
0|2021-12-24|4094.0|0|4100.0|0|70.0|0|0.0|100
0|2021-12-25|4094.0|0|4100.0|0|70.0|0|0.0|100
0|2021-12-26|4094.0|0|4100.0|0|70.0|0|0.0|100
0|2021-12-27|4136.0|0|4143.0|0|70.0|0|0.0|100
0|2021-12-28|4144.0|0|4151.0|0|71.0|0|0.0|100
0|2021-12-29|4164.0|0|4171.0|0|72.0|0|0.0|100
0|2021-12-30|4199.0|0|4206.0|0|72.0|0|0.0|100
0|2021-12-31|4199.0|0|4206.0|0|72.0|0|0.0|100
0|2022-01-01|4199.0|0|4206.0|0|72.0|0|0.0|100
0|2022-01-02|4199.0|0|4206.0|0|72.0|0|0.0|100
0|2022-01-03|4237.0|0|4244.0|0|72.0|0|0.0|100
0|2022-01-04|4253.0|0|4260.0|0|72.0|0|0.0|100
0|2022-01-05|4266.0|0|4273.0|0|72.0|0|0.0|100
0|2022-01-06|4301.0|0|4308.0|0|74.0|0|0.0|100
0|2022-01-07|4346.0|0|4353.0|0|77.0|0|0.0|100
0|2022-01-08|4346.0|0|4353.0|0|77.0|0|0.0|100
0|2022-01-09|4346.0|0|4353.0|0|77.0|0|0.0|100
0|2022-01-10|4421.0|0|4428.0|0|77.0|0|0.0|100
0|2022-01-11|4443.0|0|4450.0|0|77.0|0|0.0|100
0|2022-01-12|4472.0|0|4479.0|0|78.0|0|0.0|100
0|2022-01-13|4472.0|0|4534.0|0|78.0|0|0.0|100
0|2022-01-14|4547.0|0|4554.0|0|79.0|0|0.0|100
0|2022-01-15|4547.0|0|4554.0|0|79.0|0|0.0|100
0|2022-01-16|4547.0|0|4554.0|0|79.0|0|0.0|100
0|2022-01-17|4635.0|0|0.0|100|79.0|0|0.0|100
