|dates|Saratoga_NewYork_UnitedStates.JHU_ConfirmedCases.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Saratoga_NewYork_UnitedStates.NYT_ConfirmedCases.data|Saratoga_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Saratoga_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Saratoga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Saratoga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-08|21624.0|0|21624.0|0|212.0|0|0.0|100
0|2021-11-09|21697.0|0|21697.0|0|212.0|0|0.0|100
0|2021-11-10|21785.0|0|21785.0|0|212.0|0|0.0|100
0|2021-11-11|21960.0|0|21960.0|0|213.0|0|0.0|100
0|2021-11-12|22093.0|0|22093.0|0|214.0|0|0.0|100
0|2021-11-13|22244.0|0|22244.0|0|214.0|0|0.0|100
0|2021-11-14|22365.0|0|22365.0|0|215.0|0|0.0|100
0|2021-11-15|22448.0|0|22448.0|0|216.0|0|0.0|100
0|2021-11-16|22544.0|0|22544.0|0|217.0|0|0.0|100
0|2021-11-17|22666.0|0|22666.0|0|218.0|0|0.0|100
0|2021-11-18|22854.0|0|22854.0|0|218.0|0|0.0|100
0|2021-11-19|23037.0|0|23037.0|0|218.0|0|0.0|100
0|2021-11-20|23236.0|0|23236.0|0|218.0|0|0.0|100
0|2021-11-21|23402.0|0|23402.0|0|220.0|0|0.0|100
0|2021-11-22|23523.0|0|23523.0|0|220.0|0|0.0|100
0|2021-11-23|23660.0|0|23660.0|0|220.0|0|0.0|100
0|2021-11-24|23823.0|0|23823.0|0|220.0|0|0.0|100
0|2021-11-25|24009.0|0|24009.0|0|222.0|0|0.0|100
0|2021-11-26|24180.0|0|24180.0|0|222.0|0|0.0|100
0|2021-11-27|24261.0|0|24261.0|0|223.0|0|0.0|100
0|2021-11-28|24400.0|0|24400.0|0|224.0|0|0.0|100
0|2021-11-29|24504.0|0|24504.0|0|225.0|0|0.0|100
0|2021-11-30|24658.0|0|24658.0|0|225.0|0|0.0|100
0|2021-12-01|24878.0|0|24878.0|0|227.0|0|0.0|100
0|2021-12-02|25167.0|0|25167.0|0|228.0|0|0.0|100
0|2021-12-03|25383.0|0|25383.0|0|228.0|0|0.0|100
0|2021-12-04|25582.0|0|25582.0|0|228.0|0|0.0|100
0|2021-12-05|25756.0|0|25756.0|0|229.0|0|0.0|100
0|2021-12-06|25874.0|0|25874.0|0|231.0|0|0.0|100
0|2021-12-07|26027.0|0|26027.0|0|234.0|0|0.0|100
0|2021-12-08|26181.0|0|26181.0|0|236.0|0|0.0|100
0|2021-12-09|26350.0|0|26350.0|0|239.0|0|0.0|100
0|2021-12-10|26517.0|0|26517.0|0|240.0|0|0.0|100
0|2021-12-11|26713.0|0|26713.0|0|243.0|0|0.0|100
0|2021-12-12|26876.0|0|26876.0|0|244.0|0|0.0|100
0|2021-12-13|26955.0|0|26955.0|0|246.0|0|0.0|100
0|2021-12-14|26955.0|0|27053.0|0|246.0|0|0.0|100
0|2021-12-15|27214.0|0|27214.0|0|249.0|0|0.0|100
0|2021-12-16|27399.0|0|27399.0|0|251.0|0|0.0|100
0|2021-12-17|27568.0|0|27568.0|0|253.0|0|0.0|100
0|2021-12-18|27776.0|0|27776.0|0|257.0|0|0.0|100
0|2021-12-19|27915.0|0|27915.0|0|258.0|0|0.0|100
0|2021-12-20|28047.0|0|28047.0|0|258.0|0|0.0|100
0|2021-12-21|28188.0|0|28188.0|0|259.0|0|0.0|100
0|2021-12-22|28394.0|0|28394.0|0|259.0|0|0.0|100
0|2021-12-23|28679.0|0|28679.0|0|259.0|0|0.0|100
0|2021-12-24|28897.0|0|28897.0|0|259.0|0|0.0|100
0|2021-12-25|28897.0|0|28897.0|0|259.0|0|0.0|100
0|2021-12-26|29297.0|0|29297.0|0|260.0|0|0.0|100
0|2021-12-27|29357.0|0|29357.0|0|263.0|0|0.0|100
0|2021-12-28|29483.0|0|29483.0|0|265.0|0|0.0|100
0|2021-12-29|29973.0|0|29973.0|0|266.0|0|0.0|100
0|2021-12-30|30360.0|0|30360.0|0|267.0|0|0.0|100
0|2021-12-31|30952.0|0|30952.0|0|267.0|0|0.0|100
0|2022-01-01|30952.0|0|31400.0|0|267.0|0|0.0|100
0|2022-01-02|30952.0|0|31796.0|0|267.0|0|0.0|100
0|2022-01-03|32202.0|0|32202.0|0|268.0|0|0.0|100
0|2022-01-04|32415.0|0|32415.0|0|268.0|0|0.0|100
0|2022-01-05|33075.0|0|33075.0|0|271.0|0|0.0|100
0|2022-01-06|33850.0|0|33850.0|0|275.0|0|0.0|100
0|2022-01-07|34555.0|0|34555.0|0|277.0|0|0.0|100
0|2022-01-08|35300.0|0|35300.0|0|277.0|0|0.0|100
0|2022-01-09|35955.0|0|35955.0|0|278.0|0|0.0|100
0|2022-01-10|36475.0|0|36475.0|0|280.0|0|0.0|100
0|2022-01-11|36834.0|0|36834.0|0|280.0|0|0.0|100
0|2022-01-12|37305.0|0|37305.0|0|281.0|0|0.0|100
0|2022-01-13|37305.0|0|37866.0|0|281.0|0|0.0|100
0|2022-01-14|38439.0|0|38439.0|0|286.0|0|0.0|100
0|2022-01-15|38907.0|0|38907.0|0|288.0|0|0.0|100
0|2022-01-16|39316.0|0|39316.0|0|289.0|0|0.0|100
0|2022-01-17|39662.0|0|0.0|100|289.0|0|0.0|100
