|dates|Jackson_Illinois_UnitedStates.JHU_ConfirmedCases.data|Jackson_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Illinois_UnitedStates.NYT_ConfirmedCases.data|Jackson_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Jackson_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-07|8178.0|0|8178.0|0|95.0|0|0.0|100
0|2021-11-08|8188.0|0|8188.0|0|95.0|0|0.0|100
0|2021-11-09|8190.0|0|8190.0|0|95.0|0|0.0|100
0|2021-11-10|8190.0|0|8203.0|0|95.0|0|0.0|100
0|2021-11-11|8203.0|0|8203.0|0|95.0|0|0.0|100
0|2021-11-12|8211.0|0|8211.0|0|95.0|0|0.0|100
0|2021-11-13|8211.0|0|8211.0|0|95.0|0|0.0|100
0|2021-11-14|8211.0|0|8211.0|0|95.0|0|0.0|100
0|2021-11-15|8243.0|0|8243.0|0|95.0|0|0.0|100
0|2021-11-16|8245.0|0|8245.0|0|95.0|0|0.0|100
0|2021-11-17|8262.0|0|8262.0|0|95.0|0|0.0|100
0|2021-11-18|8285.0|0|8285.0|0|95.0|0|0.0|100
0|2021-11-19|8294.0|0|8294.0|0|95.0|0|0.0|100
0|2021-11-20|8294.0|0|8294.0|0|95.0|0|0.0|100
0|2021-11-21|8294.0|0|8294.0|0|95.0|0|0.0|100
0|2021-11-22|8319.0|0|8319.0|0|95.0|0|0.0|100
0|2021-11-23|8328.0|0|8328.0|0|95.0|0|0.0|100
0|2021-11-24|8339.0|0|8339.0|0|95.0|0|0.0|100
0|2021-11-25|8339.0|0|8339.0|0|95.0|0|0.0|100
0|2021-11-26|8339.0|0|8339.0|0|95.0|0|0.0|100
0|2021-11-27|8339.0|0|8339.0|0|95.0|0|0.0|100
0|2021-11-28|8339.0|0|8339.0|0|95.0|0|0.0|100
0|2021-11-29|8377.0|0|8377.0|0|95.0|0|0.0|100
0|2021-11-30|8390.0|0|8390.0|0|95.0|0|0.0|100
0|2021-12-01|8409.0|0|8409.0|0|95.0|0|0.0|100
0|2021-12-02|8409.0|0|8449.0|0|95.0|0|0.0|100
0|2021-12-03|8457.0|0|8457.0|0|96.0|0|0.0|100
0|2021-12-04|8457.0|0|8457.0|0|96.0|0|0.0|100
0|2021-12-05|8457.0|0|8457.0|0|96.0|0|0.0|100
0|2021-12-06|8515.0|0|8515.0|0|96.0|0|0.0|100
0|2021-12-07|8523.0|0|8523.0|0|97.0|0|0.0|100
0|2021-12-08|8538.0|0|8538.0|0|97.0|0|0.0|100
0|2021-12-09|8581.0|0|8581.0|0|97.0|0|0.0|100
0|2021-12-10|8601.0|0|8601.0|0|98.0|0|0.0|100
0|2021-12-11|8601.0|0|8601.0|0|98.0|0|0.0|100
0|2021-12-12|8601.0|0|8601.0|0|98.0|0|0.0|100
0|2021-12-13|8656.0|0|8656.0|0|99.0|0|0.0|100
0|2021-12-14|8656.0|0|8679.0|0|99.0|0|0.0|100
0|2021-12-15|8702.0|0|8702.0|0|99.0|0|0.0|100
0|2021-12-16|8749.0|0|8749.0|0|99.0|0|0.0|100
0|2021-12-17|8777.0|0|8777.0|0|100.0|0|0.0|100
0|2021-12-18|8777.0|0|8777.0|0|100.0|0|0.0|100
0|2021-12-19|8777.0|0|8777.0|0|100.0|0|0.0|100
0|2021-12-20|8880.0|0|8880.0|0|100.0|0|0.0|100
0|2021-12-21|8911.0|0|8911.0|0|100.0|0|0.0|100
0|2021-12-22|8950.0|0|8950.0|0|100.0|0|0.0|100
0|2021-12-23|8988.0|0|8988.0|0|100.0|0|0.0|100
0|2021-12-24|8988.0|0|8988.0|0|100.0|0|0.0|100
0|2021-12-25|8988.0|0|8988.0|0|100.0|0|0.0|100
0|2021-12-26|8988.0|0|8988.0|0|100.0|0|0.0|100
0|2021-12-27|9152.0|0|9152.0|0|101.0|0|0.0|100
0|2021-12-28|9282.0|0|9282.0|0|101.0|0|0.0|100
0|2021-12-29|9354.0|0|9354.0|0|101.0|0|0.0|100
0|2021-12-30|9483.0|0|9483.0|0|101.0|0|0.0|100
0|2021-12-31|9483.0|0|9483.0|0|101.0|0|0.0|100
0|2022-01-01|9483.0|0|9483.0|0|101.0|0|0.0|100
0|2022-01-02|9483.0|0|9483.0|0|101.0|0|0.0|100
0|2022-01-03|9866.0|0|9866.0|0|102.0|0|0.0|100
0|2022-01-04|10042.0|0|10042.0|0|102.0|0|0.0|100
0|2022-01-05|10274.0|0|10274.0|0|102.0|0|0.0|100
0|2022-01-06|10456.0|0|10456.0|0|102.0|0|0.0|100
0|2022-01-07|10719.0|0|10719.0|0|102.0|0|0.0|100
0|2022-01-08|10719.0|0|10719.0|0|102.0|0|0.0|100
0|2022-01-09|10719.0|0|10719.0|0|102.0|0|0.0|100
0|2022-01-10|11107.0|0|11107.0|0|102.0|0|0.0|100
0|2022-01-11|11272.0|0|11272.0|0|102.0|0|0.0|100
0|2022-01-12|11545.0|0|11545.0|0|103.0|0|0.0|100
0|2022-01-13|11545.0|0|11810.0|0|103.0|0|0.0|100
0|2022-01-14|11996.0|0|11996.0|0|103.0|0|0.0|100
0|2022-01-15|11996.0|0|11996.0|0|103.0|0|0.0|100
0|2022-01-16|11996.0|0|11996.0|0|103.0|0|0.0|100
0|2022-01-17|11996.0|0|0.0|100|103.0|0|0.0|100
