|dates|Kenedy_Texas_UnitedStates.BLS_EmployedPopulation.data|Kenedy_Texas_UnitedStates.BLS_EmployedPopulation.missing|Kenedy_Texas_UnitedStates.BLS_UnemployedPopulation.data|Kenedy_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Kenedy_Texas_UnitedStates.BLS_UnemploymentRate.data|Kenedy_Texas_UnitedStates.BLS_UnemploymentRate.missing|Kenedy_Texas_UnitedStates.BLS_LaborForcePopulation.data|Kenedy_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-11-26|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-11-27|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-11-28|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-11-29|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-11-30|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-01|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-02|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-03|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-04|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-05|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-06|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-07|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-08|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-09|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-10|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-11|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-12|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-13|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-14|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-15|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-16|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-17|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-18|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-19|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-20|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-21|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-22|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-23|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-24|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-25|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-26|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-27|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-28|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-29|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-30|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2021-12-31|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-01|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-02|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-03|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-04|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-05|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-06|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-07|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-08|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-09|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-10|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-11|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-12|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-13|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-14|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-15|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-16|148.0|0|13.0|0|8.074534161490684|0|161.0|0
0|2022-01-17|148.0|0|13.0|0|8.074534161490684|0|161.0|0
