|dates|NewHaven_Connecticut_UnitedStates.BLS_EmployedPopulation.data|NewHaven_Connecticut_UnitedStates.BLS_EmployedPopulation.missing|NewHaven_Connecticut_UnitedStates.BLS_UnemployedPopulation.data|NewHaven_Connecticut_UnitedStates.BLS_UnemployedPopulation.missing|NewHaven_Connecticut_UnitedStates.BLS_UnemploymentRate.data|NewHaven_Connecticut_UnitedStates.BLS_UnemploymentRate.missing|NewHaven_Connecticut_UnitedStates.BLS_LaborForcePopulation.data|NewHaven_Connecticut_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-18|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-19|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-20|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-21|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-22|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-23|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-24|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-25|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-26|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-27|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-28|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-29|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-30|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-10-31|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-01|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-02|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-03|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-04|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-05|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-06|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-07|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-08|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-09|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-10|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-11|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-12|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-13|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-14|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
0|2021-11-15|402643.0|0|27130.0|0|6.312634809538989|0|429773.0|0
