|dates|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Maricao_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Maricao_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Maricao_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-02|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-03|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-04|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-05|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-06|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-07|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-08|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-09|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-10|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-11|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-12|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-13|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-14|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-15|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-16|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-17|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-18|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-19|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-20|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-21|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-22|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-23|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-24|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-25|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-26|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-27|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-28|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-29|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-30|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-01-31|1596.5|0|312.5|0|16.36982713462546|0|1909.0|0
0|2020-02-01|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-02|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-03|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-04|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-05|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-06|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-07|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-08|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-09|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-10|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-11|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-12|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-13|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-14|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-15|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-16|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-17|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-18|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-19|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-20|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-21|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-22|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-23|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-24|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-25|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-26|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-27|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-28|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-02-29|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-01|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-02|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-03|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-04|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-05|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-06|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-07|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-08|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-09|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-10|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-11|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-12|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-13|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-14|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-15|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-16|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-17|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-18|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-19|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-20|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-21|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-22|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-23|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-24|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-25|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-26|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-27|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-28|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-29|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-30|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-03-31|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-01|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-02|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-03|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-04|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-05|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-06|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-07|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-08|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-09|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-10|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-11|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-12|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-13|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-14|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-15|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-16|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-17|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-18|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-19|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-20|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-21|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-22|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-23|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-24|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-25|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-26|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-27|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-28|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-29|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-04-30|1600.5|0|304.5|0|15.984251968503937|0|1905.0|0
0|2020-05-01|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-02|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-03|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-04|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-05|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-06|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-07|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-08|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-09|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-10|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-11|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-12|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-13|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-14|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-15|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-16|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-17|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-18|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-19|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-20|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-21|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-22|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-23|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-24|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-25|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-26|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-27|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-28|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-29|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-30|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-05-31|1665.0|0|140.0|0|7.756232686980609|0|1805.0|0
0|2020-06-01|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-02|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-03|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-04|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-05|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-06|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-07|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-08|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-09|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-10|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-11|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-12|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-13|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-14|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-15|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-16|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-17|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-18|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-19|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-20|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-21|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-22|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-23|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-24|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-25|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-26|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-27|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-28|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-29|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-06-30|1716.0|0|134.0|0|7.243243243243243|0|1850.0|0
0|2020-07-01|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-02|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
0|2020-07-03|1739.0|0|116.0|0|6.2533692722371965|0|1855.0|0
