|dates|Lapeer_Michigan_UnitedStates.BLS_EmployedPopulation.data|Lapeer_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Lapeer_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Lapeer_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Lapeer_Michigan_UnitedStates.BLS_UnemploymentRate.data|Lapeer_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Lapeer_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Lapeer_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-18|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-19|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-20|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-21|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-22|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-23|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-24|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-25|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-26|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-27|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-28|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-29|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-30|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-10-31|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-01|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-02|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-03|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-04|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-05|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-06|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-07|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-08|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-09|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-10|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-11|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-12|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-13|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-14|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-15|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-16|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-17|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-18|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-19|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-20|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-21|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-22|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-23|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-24|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-25|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-26|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-27|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-28|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-29|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-11-30|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-01|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-02|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-03|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-04|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-05|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-06|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-07|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-08|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-09|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-10|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-11|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-12|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-13|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-14|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-15|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-16|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-17|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-18|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-19|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-20|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-21|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-22|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-23|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-24|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
0|2021-12-25|36744.0|0|1594.0|0|4.157754708122489|0|38338.0|0
