|dates|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Shawnee_Kansas_UnitedStates.NYT_ConfirmedCases.data|Shawnee_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-06|25961.0|0|25961.0|0|472.0|0|0.0|100
0|2021-11-07|25961.0|0|25961.0|0|472.0|0|0.0|100
0|2021-11-08|26058.0|0|26058.0|0|472.0|0|0.0|100
0|2021-11-09|26058.0|0|26058.0|0|472.0|0|0.0|100
0|2021-11-10|26177.0|0|26177.0|0|471.0|0|0.0|100
0|2021-11-11|26177.0|0|26177.0|0|471.0|0|0.0|100
0|2021-11-12|26305.0|0|26305.0|0|473.0|0|0.0|100
0|2021-11-13|26305.0|0|26305.0|0|473.0|0|0.0|100
0|2021-11-14|26305.0|0|26305.0|0|473.0|0|0.0|100
0|2021-11-15|26439.0|0|26439.0|0|473.0|0|0.0|100
0|2021-11-16|26439.0|0|26439.0|0|473.0|0|0.0|100
0|2021-11-17|26588.0|0|26588.0|0|473.0|0|0.0|100
0|2021-11-18|26588.0|0|26588.0|0|473.0|0|0.0|100
0|2021-11-19|26716.0|0|26716.0|0|473.0|0|0.0|100
0|2021-11-20|26716.0|0|26716.0|0|473.0|0|0.0|100
0|2021-11-21|26716.0|0|26716.0|0|473.0|0|0.0|100
0|2021-11-22|26885.0|0|26885.0|0|474.0|0|0.0|100
0|2021-11-23|26885.0|0|26885.0|0|474.0|0|0.0|100
0|2021-11-24|26885.0|0|27061.0|0|474.0|0|0.0|100
0|2021-11-25|27061.0|0|27061.0|0|476.0|0|0.0|100
0|2021-11-26|27061.0|0|27061.0|0|476.0|0|0.0|100
0|2021-11-27|27061.0|0|27061.0|0|476.0|0|0.0|100
0|2021-11-28|27061.0|0|27061.0|0|476.0|0|0.0|100
0|2021-11-29|27318.0|0|27318.0|0|476.0|0|0.0|100
0|2021-11-30|27318.0|0|27318.0|0|476.0|0|0.0|100
0|2021-12-01|27574.0|0|27574.0|0|478.0|0|0.0|100
0|2021-12-02|27574.0|0|27574.0|0|478.0|0|0.0|100
0|2021-12-03|27574.0|0|27851.0|0|478.0|0|0.0|100
0|2021-12-04|27851.0|0|27851.0|0|478.0|0|0.0|100
0|2021-12-05|27851.0|0|27851.0|0|478.0|0|0.0|100
0|2021-12-06|28102.0|0|28102.0|0|478.0|0|0.0|100
0|2021-12-07|28102.0|0|28102.0|0|478.0|0|0.0|100
0|2021-12-08|28427.0|0|28427.0|0|478.0|0|0.0|100
0|2021-12-09|28427.0|0|28427.0|0|478.0|0|0.0|100
0|2021-12-10|28694.0|0|28694.0|0|478.0|0|0.0|100
0|2021-12-11|28694.0|0|28694.0|0|478.0|0|0.0|100
0|2021-12-12|28694.0|0|28694.0|0|478.0|0|0.0|100
0|2021-12-13|28969.0|0|28969.0|0|478.0|0|0.0|100
0|2021-12-14|28969.0|0|28969.0|0|478.0|0|0.0|100
0|2021-12-15|29217.0|0|29217.0|0|478.0|0|0.0|100
0|2021-12-16|29217.0|0|29217.0|0|478.0|0|0.0|100
0|2021-12-17|29524.0|0|29524.0|0|478.0|0|0.0|100
0|2021-12-18|29524.0|0|29524.0|0|478.0|0|0.0|100
0|2021-12-19|29524.0|0|29524.0|0|478.0|0|0.0|100
0|2021-12-20|29755.0|0|29755.0|0|478.0|0|0.0|100
0|2021-12-21|29755.0|0|29755.0|0|478.0|0|0.0|100
0|2021-12-22|30083.0|0|30083.0|0|478.0|0|0.0|100
0|2021-12-23|30083.0|0|30083.0|0|478.0|0|0.0|100
0|2021-12-24|30083.0|0|30083.0|0|478.0|0|0.0|100
0|2021-12-25|30083.0|0|30083.0|0|478.0|0|0.0|100
0|2021-12-26|30083.0|0|30083.0|0|478.0|0|0.0|100
0|2021-12-27|30555.0|0|30555.0|0|478.0|0|0.0|100
0|2021-12-28|30555.0|0|30555.0|0|478.0|0|0.0|100
0|2021-12-29|31041.0|0|31041.0|0|478.0|0|0.0|100
0|2021-12-30|31041.0|0|31041.0|0|478.0|0|0.0|100
0|2021-12-31|31041.0|0|31041.0|0|478.0|0|0.0|100
0|2022-01-01|31041.0|0|31041.0|0|478.0|0|0.0|100
0|2022-01-02|31041.0|0|31041.0|0|478.0|0|0.0|100
0|2022-01-03|32163.0|0|32163.0|0|478.0|0|0.0|100
0|2022-01-04|32163.0|0|32163.0|0|478.0|0|0.0|100
0|2022-01-05|33002.0|0|33002.0|0|478.0|0|0.0|100
0|2022-01-06|33002.0|0|33002.0|0|478.0|0|0.0|100
0|2022-01-07|34063.0|0|34063.0|0|494.0|0|0.0|100
0|2022-01-08|34063.0|0|34063.0|0|494.0|0|0.0|100
0|2022-01-09|34063.0|0|34063.0|0|494.0|0|0.0|100
0|2022-01-10|34988.0|0|34988.0|0|494.0|0|0.0|100
0|2022-01-11|34988.0|0|34988.0|0|494.0|0|0.0|100
0|2022-01-12|34988.0|0|35611.0|0|494.0|0|0.0|100
0|2022-01-13|34988.0|0|36233.0|0|494.0|0|0.0|100
0|2022-01-14|37597.0|0|37597.0|0|494.0|0|0.0|100
0|2022-01-15|37597.0|0|37597.0|0|494.0|0|0.0|100
0|2022-01-16|37597.0|0|37597.0|0|494.0|0|0.0|100
0|2022-01-17|37597.0|0|0.0|100|494.0|0|0.0|100
