|dates|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Wyandotte_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.data|Wyandotte_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Wyandotte_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-18|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-19|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-20|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-21|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-22|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-23|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-24|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-25|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-26|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-27|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-28|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-29|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-30|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-10-31|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-01|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-02|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-03|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-04|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-05|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-06|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-07|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-08|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-09|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-10|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-11|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-12|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-13|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-14|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-15|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-16|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-17|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-18|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-19|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-20|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-21|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-22|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-23|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-24|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-25|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-26|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-27|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-28|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-29|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-11-30|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-01|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-02|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-03|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-04|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-05|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-06|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-07|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-08|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-09|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-10|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-11|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-12|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-13|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-14|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-15|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
0|2021-12-16|75162.0|0|4513.0|0|5.664261060558519|0|79675.0|0
