|dates|Muskegon_Michigan_UnitedStates.BLS_EmployedPopulation.data|Muskegon_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Muskegon_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Muskegon_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Muskegon_Michigan_UnitedStates.BLS_UnemploymentRate.data|Muskegon_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Muskegon_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Muskegon_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-18|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-19|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-20|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-21|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-22|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-23|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-24|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-25|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-26|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-27|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-28|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-29|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-30|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-10-31|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-01|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-02|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-03|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-04|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-05|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-06|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-07|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-08|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-09|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-10|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-11|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-12|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-13|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-14|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-15|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-16|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-17|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-18|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-19|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-20|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-21|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-22|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-23|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-24|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-25|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-26|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-27|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-28|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-29|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-11-30|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-01|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-02|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-03|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-04|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-05|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-06|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-07|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-08|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-09|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-10|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-11|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-12|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-13|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-14|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-15|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-16|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-17|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-18|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-19|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-20|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-21|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-22|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-23|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-24|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-25|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-26|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-27|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-28|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-29|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-30|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2021-12-31|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-01|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-02|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-03|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-04|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-05|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-06|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-07|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-08|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-09|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-10|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-11|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-12|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-13|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-14|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-15|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-16|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
0|2022-01-17|68990.0|0|5901.0|0|7.879451469468962|0|74891.0|0
