|dates|RioGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|RioGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|RioGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|RioGrande_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|RioGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|RioGrande_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-27|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-02-28|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-02-29|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-01|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-02|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-03|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-04|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-05|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-06|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-07|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-08|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-09|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-10|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-11|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-12|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-13|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-14|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-15|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-16|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-17|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-18|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-19|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-20|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-21|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-22|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-23|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-24|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-25|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-26|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-27|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-28|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-29|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-30|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-03-31|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-01|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-02|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-03|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-04|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-05|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-06|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-07|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-08|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-09|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-10|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-11|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-12|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-13|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-14|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-15|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-16|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-17|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-18|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-19|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-20|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-21|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-22|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-23|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-24|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-25|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-26|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-27|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-28|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-29|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-04-30|15124.0|0|1036.0|0|6.410891089108911|0|16160.0|0
0|2020-05-01|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-02|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-03|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-04|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-05|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-06|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-07|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-08|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-09|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-10|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-11|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-12|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-13|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-14|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-15|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-16|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-17|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-18|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-19|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-20|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-21|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-22|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-23|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-24|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-25|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-26|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-27|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-28|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-29|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-30|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-05-31|14544.0|0|1685.0|0|10.382648345554255|0|16229.0|0
0|2020-06-01|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-02|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-03|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-04|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-05|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-06|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-07|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-08|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-09|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-10|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-11|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-12|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-13|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-14|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-15|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-16|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-17|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-18|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-19|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-20|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-21|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-22|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-23|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-24|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-25|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-26|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-27|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-28|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-29|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-06-30|15388.0|0|1600.0|0|9.418412997409936|0|16988.0|0
0|2020-07-01|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-02|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-03|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-04|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-05|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-06|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-07|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-08|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-09|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-10|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-11|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-12|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-13|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-14|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-15|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-16|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-17|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-18|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-19|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-20|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-21|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-22|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-23|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-24|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-25|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-26|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-27|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-28|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-29|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-30|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-07-31|15326.0|0|1352.0|0|8.106487588439862|0|16678.0|0
0|2020-08-01|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-02|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-03|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-04|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-05|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-06|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-07|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-08|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-09|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-10|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-11|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-12|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-13|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-14|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-15|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-16|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-17|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-18|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-19|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-20|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-21|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-22|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-23|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-24|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-25|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-26|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-27|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-28|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-29|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-30|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-08-31|15209.0|0|1625.0|0|9.653083046215992|0|16834.0|0
0|2020-09-01|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-02|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-03|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-04|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-05|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-06|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-07|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-08|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-09|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-10|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-11|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-12|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-13|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-14|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-15|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-16|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-17|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-18|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-19|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-20|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-21|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-22|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-23|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-24|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-25|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-26|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-27|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-28|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-29|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-09-30|15033.0|0|1833.0|0|10.868018498754891|0|16866.0|0
0|2020-10-01|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-02|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-03|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-04|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-05|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-06|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-07|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-08|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-09|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-10|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-11|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-12|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-13|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-14|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-15|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-16|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-17|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-18|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-19|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-20|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-21|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-22|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-23|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-24|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-25|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-26|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-27|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-28|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-29|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-30|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-10-31|14972.0|0|1609.0|0|9.703877932573427|0|16581.0|0
0|2020-11-01|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-02|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-03|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-04|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-05|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-06|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-07|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-08|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-09|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-10|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-11|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-12|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-13|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-14|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-15|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-16|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-17|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-18|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-19|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-20|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-21|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-22|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-23|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-24|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-25|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-26|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-27|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-28|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-29|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
0|2020-11-30|14650.0|0|1764.0|0|10.746923358108932|0|16414.0|0
