|dates|Lee_Florida_UnitedStates.BLS_EmployedPopulation.data|Lee_Florida_UnitedStates.BLS_EmployedPopulation.missing|Lee_Florida_UnitedStates.BLS_UnemployedPopulation.data|Lee_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Lee_Florida_UnitedStates.BLS_UnemploymentRate.data|Lee_Florida_UnitedStates.BLS_UnemploymentRate.missing|Lee_Florida_UnitedStates.BLS_LaborForcePopulation.data|Lee_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-18|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-19|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-20|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-21|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-22|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-23|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-24|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-25|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-26|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-27|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-28|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-29|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-30|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-10-31|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-01|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-02|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-03|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-04|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-05|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-06|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-07|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-08|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-09|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-10|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-11|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-12|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-13|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-14|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-15|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-16|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-17|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-18|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-19|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-20|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-21|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-22|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-23|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-24|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-25|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-26|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-27|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-28|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-29|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-11-30|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-01|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-02|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-03|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-04|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-05|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-06|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-07|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-08|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-09|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-10|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-11|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-12|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-13|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-14|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-15|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-16|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-17|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-18|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-19|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-20|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-21|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-22|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-23|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-24|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-25|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-26|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-27|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-28|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-29|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-30|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2021-12-31|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-01|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-02|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-03|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-04|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-05|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-06|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-07|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-08|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-09|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-10|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-11|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-12|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-13|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-14|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-15|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-16|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
0|2022-01-17|338586.0|0|16200.0|0|4.566132823730362|0|354786.0|0
