|dates|Strafford_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Strafford_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Strafford_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Strafford_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Strafford_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Strafford_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Strafford_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Strafford_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-18|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-19|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-20|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-21|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-22|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-23|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-24|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-25|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-26|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-27|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-28|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-29|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-30|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-10-31|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-01|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-02|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-03|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-04|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-05|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-06|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-07|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-08|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-09|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-10|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-11|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-12|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-13|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-14|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-15|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-16|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-17|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-18|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-19|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-20|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-21|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-22|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-23|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-24|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-25|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-26|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-27|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-28|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-29|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-11-30|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-01|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-02|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-03|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-04|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-05|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-06|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-07|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-08|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-09|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-10|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-11|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-12|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-13|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-14|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-15|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-16|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-17|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-18|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-19|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-20|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-21|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-22|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-23|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-24|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-25|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-26|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-27|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-28|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-29|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-30|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2021-12-31|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-01|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-02|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-03|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-04|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-05|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-06|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-07|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
0|2022-01-08|71248.0|0|911.0|0|1.2624897795146828|0|72159.0|0
