|dates|Hillsborough_Florida_UnitedStates.JHU_ConfirmedCases.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedCases.missing|Hillsborough_Florida_UnitedStates.NYT_ConfirmedCases.data|Hillsborough_Florida_UnitedStates.NYT_ConfirmedCases.missing|Hillsborough_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsborough_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsborough_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|240451.0|0|239223.0|0|1832.0|0|0.0|100
0|2021-10-18|240451.0|0|239223.0|0|1832.0|0|0.0|100
0|2021-10-19|240451.0|0|239223.0|0|1832.0|0|0.0|100
0|2021-10-20|240451.0|0|239223.0|0|1832.0|0|0.0|100
0|2021-10-21|240451.0|0|239223.0|0|1832.0|0|0.0|100
0|2021-10-22|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-23|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-24|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-25|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-26|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-27|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-28|241798.0|0|240570.0|0|1832.0|0|0.0|100
0|2021-10-29|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-10-30|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-10-31|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-11-01|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-11-02|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-11-03|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-11-04|242701.0|0|241473.0|0|1832.0|0|0.0|100
0|2021-11-05|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-06|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-07|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-08|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-09|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-10|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-11|243577.0|0|242349.0|0|1832.0|0|0.0|100
0|2021-11-12|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-13|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-14|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-15|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-16|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-17|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-18|244522.0|0|243294.0|0|1832.0|0|0.0|100
0|2021-11-19|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-20|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-21|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-22|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-23|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-24|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-25|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-26|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-27|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-28|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-29|245680.0|0|244452.0|0|1832.0|0|0.0|100
0|2021-11-30|246433.0|0|245205.0|0|1832.0|0|0.0|100
0|2021-12-01|246433.0|0|245205.0|0|1832.0|0|0.0|100
0|2021-12-02|246433.0|0|245205.0|0|1832.0|0|0.0|100
0|2021-12-03|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-04|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-05|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-06|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-07|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-08|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-09|247153.0|0|245925.0|0|1832.0|0|0.0|100
0|2021-12-10|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-11|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-12|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-13|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-14|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-15|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-16|248008.0|0|246780.0|0|1832.0|0|0.0|100
0|2021-12-17|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-18|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-19|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-20|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-21|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-22|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-23|249341.0|0|248113.0|0|1832.0|0|0.0|100
0|2021-12-24|249341.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-25|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-26|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-27|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-28|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-29|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-30|254488.0|0|253260.0|0|1832.0|0|0.0|100
0|2021-12-31|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-01|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-02|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-03|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-04|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-05|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-06|269732.0|0|268504.0|0|1832.0|0|0.0|100
0|2022-01-07|291842.0|0|290614.0|0|1832.0|0|0.0|100
0|2022-01-08|291842.0|0|290614.0|0|1832.0|0|0.0|100
0|2022-01-09|291842.0|0|290614.0|0|1832.0|0|0.0|100
0|2022-01-10|291842.0|0|290614.0|0|1832.0|0|0.0|100
0|2022-01-11|291842.0|0|290614.0|0|1832.0|0|0.0|100
0|2022-01-12|291842.0|0|290614.0|0|3140.0|0|0.0|100
0|2022-01-13|291842.0|0|290614.0|0|3140.0|0|0.0|100
0|2022-01-14|291842.0|0|314987.0|0|3140.0|0|0.0|100
0|2022-01-15|316215.0|0|314987.0|0|3140.0|0|0.0|100
0|2022-01-16|316215.0|0|314987.0|0|3140.0|0|0.0|100
0|2022-01-17|316215.0|0|0.0|100|3140.0|0|0.0|100
