|dates|Darlington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Darlington_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Darlington_SouthCarolina_UnitedStates.AveragePrecipitation.data|Darlington_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Darlington_SouthCarolina_UnitedStates.AverageWindDirection.data|Darlington_SouthCarolina_UnitedStates.AverageWindDirection.missing|Darlington_SouthCarolina_UnitedStates.AverageWindSpeed.data|Darlington_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-11-30|0.0|0|0.0|0|69.47916666666667|0|2.7395833333333335|0
0|2021-12-01|0.0|0|0.0|0|61.041666666666664|0|1.9166666666666667|0
0|2021-12-02|0.0|0|0.0|0|89.0625|0|2.7916666666666665|0
0|2021-12-03|0.0|0|0.0|0|43.333333333333336|0|1.1770833333333333|0
0|2021-12-04|0.0|0|0.0|0|5.833333333333333|0|0.34375|0
0|2021-12-05|0.0|0|0.0|0|45.416666666666664|0|4.979166666666667|0
0|2021-12-06|0.0|0|0.0|0|116.45833333333333|0|3.3958333333333335|0
0|2021-12-07|0.0|0|0.0|0|51.40625|0|5.921875|0
0|2021-12-08|0.0|0|0.013333333333333336|0|33.75|0|2.46875|0
0|2021-12-09|0.0|0|0.0|0|33.59375|0|2.921875|0
0|2021-12-10|0.0|0|0.0010416666666666667|0|12.291666666666666|0|0.3229166666666667|0
0|2021-12-11|0.0|0|0.004687500000000001|0|178.33333333333334|0|5.71875|0
0|2021-12-12|0.0|0|0.0003125|0|51.354166666666664|0|5.65625|0
0|2021-12-13|0.0|0|0.0|0|11.875|0|0.23958333333333334|0
0|2021-12-14|0.0|0|0.0|0|22.8125|0|3.59375|0
0|2021-12-15|0.0|0|0.0|0|28.020833333333332|0|3.8645833333333335|0
0|2021-12-16|0.0|0|0.0|0|36.770833333333336|0|1.0833333333333333|0
0|2021-12-17|0.0|0|0.0|0|70.10416666666667|0|2.0|0
0|2021-12-18|0.0|0|0.00010416666666666667|0|84.375|0|3.25|0
0|2021-12-19|0.0|0|0.0065625000000000015|0|38.958333333333336|0|6.875|0
0|2021-12-20|0.0|0|0.0|0|29.635416666666668|0|6.666666666666667|0
0|2021-12-21|0.0|0|0.0014583333333333334|0|55.0|0|5.645833333333333|0
0|2021-12-22|0.0|0|0.0020833333333333333|0|38.4375|0|2.7083333333333335|0
0|2021-12-23|0.0|0|0.0|0|78.22916666666667|0|3.7604166666666665|0
0|2021-12-24|0.0|0|0.0|0|134.89583333333334|0|3.7395833333333335|0
0|2021-12-25|0.0|0|0.0|0|226.66666666666666|0|9.1875|0
0|2021-12-26|0.0|0|0.0|0|35.3125|0|1.0104166666666667|0
0|2021-12-27|0.0|0|0.0|0|125.78125|0|4.135416666666667|0
0|2021-12-28|0.0|0|0.0|0|143.95833333333334|0|4.052083333333333|0
0|2021-12-29|0.0|0|0.00020833333333333335|0|188.95833333333334|0|5.885416666666667|0
0|2021-12-30|0.0|0|0.003333333333333334|0|192.8125|0|6.072916666666667|0
0|2021-12-31|0.0|0|0.0|0|98.75|0|2.8229166666666665|0
0|2022-01-01|0.0|0|0.0|0|194.6875|0|9.0|0
0|2022-01-02|0.0|0|0.032708333333333346|0|182.86458333333334|0|7.713541666666667|0
0|2022-01-03|0.0|0|0.02729166666666666|0|186.14583333333334|0|10.34375|0
0|2022-01-04|0.0|0|0.0|0|44.583333333333336|0|6.083333333333333|0
0|2022-01-05|0.0|0|0.0|0|64.375|0|2.34375|0
0|2022-01-06|0.0|0|0.0|0|117.34375|0|4.635416666666667|0
0|2022-01-07|0.0|0|0.0|0|66.77083333333333|0|5.979166666666667|0
0|2022-01-08|0.0|0|0.0|0|54.583333333333336|0|5.677083333333333|0
0|2022-01-09|0.0|0|0.0075|0|76.77083333333333|0|3.4479166666666665|0
0|2022-01-10|0.0|0|0.0005729166666666667|0|61.5625|0|5.421875|0
0|2022-01-11|0.0|0|0.0|0|25.3125|0|3.71875|0
0|2022-01-12|0.0|0|0.0|0|33.958333333333336|0|1.40625|0
0|2022-01-13|0.0|0|0.0|0|35.104166666666664|0|0.9166666666666666|0
0|2022-01-14|0.0|0|0.0|0|115.41666666666667|0|3.7916666666666665|0
0|2022-01-15|0.0|0|0.0|0|60.15625|0|9.052083333333334|0
0|2022-01-16|0.0|0|0.05942708333333333|0|52.1875|0|4.739583333333333|0
0|2022-01-17|0.0|0|0.0|0|205.10416666666666|0|9.354166666666666|0
