|dates|Delaware_Indiana_UnitedStates.BLS_EmployedPopulation.data|Delaware_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Delaware_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Delaware_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Delaware_Indiana_UnitedStates.BLS_UnemploymentRate.data|Delaware_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Delaware_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Delaware_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-10|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-11|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-12|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-13|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-14|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-15|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-16|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-17|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-18|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-19|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-20|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-21|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-22|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-23|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-24|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-25|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-26|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-27|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-28|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-29|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-11-30|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-01|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-02|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-03|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-04|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-05|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-06|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-07|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-08|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-09|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-10|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-11|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-12|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-13|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-14|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-15|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-16|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-17|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-18|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-19|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-20|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-21|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-22|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-23|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-24|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-25|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-26|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-27|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-28|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-29|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-30|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2021-12-31|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-01|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-02|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-03|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-04|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-05|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-06|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-07|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-08|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-09|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-10|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-11|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-12|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-13|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-14|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-15|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-16|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
0|2022-01-17|49646.0|0|2562.0|0|4.907293901317805|0|52208.0|0
