|dates|Northampton_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Northampton_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Northampton_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Northampton_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Northampton_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Northampton_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Northampton_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Northampton_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-18|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-19|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-20|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-21|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-22|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-23|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-24|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-25|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-26|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-27|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-28|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-29|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-30|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-10-31|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-01|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-02|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-03|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-04|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-05|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-06|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-07|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-08|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-09|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-10|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-11|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-12|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-13|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-14|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-15|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-16|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-17|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-18|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-19|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-20|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-21|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-22|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-23|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-24|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-25|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-26|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-27|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-28|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-29|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-11-30|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-01|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-02|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-03|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-04|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-05|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-06|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-07|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-08|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-09|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-10|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-11|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-12|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-13|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-14|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-15|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-16|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-17|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-18|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-19|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-20|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-21|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-22|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-23|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-24|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-25|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-26|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-27|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-28|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-29|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-30|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2021-12-31|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-01|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-02|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-03|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-04|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-05|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-06|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-07|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-08|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-09|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-10|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-11|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-12|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-13|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-14|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-15|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-16|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
0|2022-01-17|148295.0|0|8531.0|0|5.439786770050884|0|156826.0|0
