|dates|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.data|Medina_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Medina_Ohio_UnitedStates.NYT_ConfirmedCases.data|Medina_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Medina_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Medina_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-06|26408.0|0|26408.0|0|353.0|0|0.0|100
0|2021-12-07|26529.0|0|26529.0|0|356.0|0|0.0|100
0|2021-12-08|26704.0|0|26704.0|0|356.0|0|0.0|100
0|2021-12-09|26898.0|0|26898.0|0|356.0|0|0.0|100
0|2021-12-10|27031.0|0|27031.0|0|362.0|0|0.0|100
0|2021-12-11|27185.0|0|27185.0|0|362.0|0|0.0|100
0|2021-12-12|27287.0|0|27287.0|0|362.0|0|0.0|100
0|2021-12-13|27363.0|0|27363.0|0|362.0|0|0.0|100
0|2021-12-14|27363.0|0|27539.0|0|362.0|0|0.0|100
0|2021-12-15|27694.0|0|27694.0|0|362.0|0|0.0|100
0|2021-12-16|27865.0|0|27865.0|0|362.0|0|0.0|100
0|2021-12-17|28048.0|0|28048.0|0|369.0|0|0.0|100
0|2021-12-18|28250.0|0|28250.0|0|369.0|0|0.0|100
0|2021-12-19|28382.0|0|28382.0|0|369.0|0|0.0|100
0|2021-12-20|28550.0|0|28550.0|0|369.0|0|0.0|100
0|2021-12-21|28863.0|0|28863.0|0|373.0|0|0.0|100
0|2021-12-22|29101.0|0|29101.0|0|373.0|0|0.0|100
0|2021-12-23|29506.0|0|29506.0|0|373.0|0|0.0|100
0|2021-12-24|29855.0|0|29855.0|0|381.0|0|0.0|100
0|2021-12-25|29855.0|0|29855.0|0|381.0|0|0.0|100
0|2021-12-26|30356.0|0|30356.0|0|381.0|0|0.0|100
0|2021-12-27|30497.0|0|30497.0|0|381.0|0|0.0|100
0|2021-12-28|30791.0|0|30791.0|0|382.0|0|0.0|100
0|2021-12-29|31185.0|0|31185.0|0|382.0|0|0.0|100
0|2021-12-30|31493.0|0|31493.0|0|382.0|0|0.0|100
0|2021-12-31|31996.0|0|31996.0|0|394.0|0|0.0|100
0|2022-01-01|31996.0|0|31996.0|0|394.0|0|0.0|100
0|2022-01-02|32780.0|0|32780.0|0|394.0|0|0.0|100
0|2022-01-03|33126.0|0|33126.0|0|394.0|0|0.0|100
0|2022-01-04|33394.0|0|33394.0|0|401.0|0|0.0|100
0|2022-01-05|33713.0|0|33713.0|0|401.0|0|0.0|100
0|2022-01-06|34038.0|0|34038.0|0|401.0|0|0.0|100
0|2022-01-07|34374.0|0|34374.0|0|405.0|0|0.0|100
0|2022-01-08|34717.0|0|34717.0|0|405.0|0|0.0|100
0|2022-01-09|35210.0|0|35210.0|0|405.0|0|0.0|100
0|2022-01-10|35495.0|0|35495.0|0|405.0|0|0.0|100
0|2022-01-11|35768.0|0|35768.0|0|406.0|0|0.0|100
0|2022-01-12|36046.0|0|36046.0|0|406.0|0|0.0|100
0|2022-01-13|36046.0|0|36337.0|0|406.0|0|0.0|100
0|2022-01-14|36739.0|0|36739.0|0|416.0|0|0.0|100
0|2022-01-15|37223.0|0|37223.0|0|416.0|0|0.0|100
0|2022-01-16|37455.0|0|37455.0|0|416.0|0|0.0|100
0|2022-01-17|37611.0|0|0.0|100|416.0|0|0.0|100
