|dates|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedCases.data|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Kusilvak_Alaska_UnitedStates.NYT_ConfirmedCases.data|Kusilvak_Alaska_UnitedStates.NYT_ConfirmedCases.missing|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Kusilvak_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|1961.0|0|0.0|100|6.0|0|0.0|100
0|2021-10-18|1961.0|0|0.0|100|6.0|0|0.0|100
0|2021-10-19|1991.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-20|2025.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-21|2031.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-22|2045.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-23|2045.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-24|2045.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-25|2051.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-26|2062.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-27|2068.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-28|2063.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-29|2072.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-30|2072.0|0|0.0|100|8.0|0|0.0|100
0|2021-10-31|2072.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-01|2080.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-02|2081.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-03|2082.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-04|2115.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-05|2120.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-06|2120.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-07|2120.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-08|2125.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-09|2128.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-10|2128.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-11|2132.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-12|2141.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-13|2141.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-14|2141.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-15|2155.0|0|0.0|100|8.0|0|0.0|100
0|2021-11-16|2169.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-17|2176.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-18|2181.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-19|2188.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-20|2188.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-21|2188.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-22|2192.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-23|2194.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-24|2202.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-25|2202.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-26|2222.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-27|2222.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-28|2222.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-29|2234.0|0|0.0|100|9.0|0|0.0|100
0|2021-11-30|2234.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-01|2243.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-02|2252.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-03|2286.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-04|2286.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-05|2286.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-06|2298.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-07|2298.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-08|2310.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-09|2310.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-10|2347.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-11|2347.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-12|2347.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-13|2353.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-14|2353.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-15|2374.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-16|2374.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-17|2392.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-18|2392.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-19|2392.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-20|2405.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-21|2405.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-22|2410.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-23|2410.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-24|2410.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-25|2410.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-26|2410.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-27|2440.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-28|2440.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-29|2445.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-30|2445.0|0|0.0|100|9.0|0|0.0|100
0|2021-12-31|2445.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-01|2445.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-02|2445.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-03|2457.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-04|2457.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-05|2503.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-06|2503.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-07|2536.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-08|2536.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-09|2536.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-10|2554.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-11|2554.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-12|2617.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-13|2617.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-14|2717.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-15|2717.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-16|2717.0|0|0.0|100|9.0|0|0.0|100
0|2022-01-17|2717.0|0|0.0|100|9.0|0|0.0|100
