|dates|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-18|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-19|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-20|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-21|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-22|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-23|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-24|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-25|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-26|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-27|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-28|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-29|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-30|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-10-31|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-01|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-02|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-03|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-04|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-05|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-06|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-07|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-08|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-09|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-10|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-11|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-12|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-13|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-14|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-15|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-16|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-17|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-18|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-19|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-20|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-21|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-22|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-23|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-24|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-25|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-26|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-27|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-28|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-29|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-11-30|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-01|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-02|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-03|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-04|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-05|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-06|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-07|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-08|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-09|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-10|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-11|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-12|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-13|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-14|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-15|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-16|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-17|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-18|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-19|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-20|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-21|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-22|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-23|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-24|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-25|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-26|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-27|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
0|2021-12-28|1382.0|0|149.0|0|9.732201175702155|0|1531.0|0
