|dates|Newton_Texas_UnitedStates.JHU_ConfirmedCases.data|Newton_Texas_UnitedStates.JHU_ConfirmedCases.missing|Newton_Texas_UnitedStates.NYT_ConfirmedCases.data|Newton_Texas_UnitedStates.NYT_ConfirmedCases.missing|Newton_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Newton_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Newton_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Newton_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-06|957.0|0|957.0|0|54.0|0|0.0|100
0|2021-12-07|958.0|0|958.0|0|54.0|0|0.0|100
0|2021-12-08|959.0|0|959.0|0|54.0|0|0.0|100
0|2021-12-09|959.0|0|959.0|0|54.0|0|0.0|100
0|2021-12-10|963.0|0|963.0|0|54.0|0|0.0|100
0|2021-12-11|964.0|0|964.0|0|54.0|0|0.0|100
0|2021-12-12|966.0|0|966.0|0|54.0|0|0.0|100
0|2021-12-13|966.0|0|966.0|0|54.0|0|0.0|100
0|2021-12-14|966.0|0|967.0|0|54.0|0|0.0|100
0|2021-12-15|967.0|0|967.0|0|54.0|0|0.0|100
0|2021-12-16|967.0|0|967.0|0|54.0|0|0.0|100
0|2021-12-17|973.0|0|973.0|0|54.0|0|0.0|100
0|2021-12-18|974.0|0|974.0|0|54.0|0|0.0|100
0|2021-12-19|974.0|0|974.0|0|54.0|0|0.0|100
0|2021-12-20|975.0|0|975.0|0|54.0|0|0.0|100
0|2021-12-21|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-22|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-23|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-24|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-25|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-26|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-27|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-28|977.0|0|977.0|0|54.0|0|0.0|100
0|2021-12-29|983.0|0|983.0|0|54.0|0|0.0|100
0|2021-12-30|987.0|0|987.0|0|54.0|0|0.0|100
0|2021-12-31|987.0|0|987.0|0|54.0|0|0.0|100
0|2022-01-01|987.0|0|987.0|0|54.0|0|0.0|100
0|2022-01-02|987.0|0|987.0|0|54.0|0|0.0|100
0|2022-01-03|1020.0|0|1020.0|0|54.0|0|0.0|100
0|2022-01-04|1021.0|0|1021.0|0|54.0|0|0.0|100
0|2022-01-05|1026.0|0|1026.0|0|54.0|0|0.0|100
0|2022-01-06|1036.0|0|1036.0|0|54.0|0|0.0|100
0|2022-01-07|1043.0|0|1043.0|0|54.0|0|0.0|100
0|2022-01-08|1046.0|0|1046.0|0|54.0|0|0.0|100
0|2022-01-09|1052.0|0|1052.0|0|54.0|0|0.0|100
0|2022-01-10|1068.0|0|1068.0|0|54.0|0|0.0|100
0|2022-01-11|1077.0|0|1077.0|0|54.0|0|0.0|100
0|2022-01-12|1088.0|0|1088.0|0|54.0|0|0.0|100
0|2022-01-13|1088.0|0|1099.0|0|54.0|0|0.0|100
0|2022-01-14|1099.0|0|1036.0|0|55.0|0|0.0|100
0|2022-01-15|1058.0|0|1058.0|0|56.0|0|0.0|100
0|2022-01-16|1075.0|0|1075.0|0|56.0|0|0.0|100
0|2022-01-17|1105.0|0|0.0|100|56.0|0|0.0|100
