|dates|Schoharie_NewYork_UnitedStates.JHU_ConfirmedCases.data|Schoharie_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Schoharie_NewYork_UnitedStates.NYT_ConfirmedCases.data|Schoharie_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Schoharie_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Schoharie_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Schoharie_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Schoharie_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|2452.0|0|2452.0|0|24.0|0|0.0|100
0|2021-11-10|2457.0|0|2457.0|0|24.0|0|0.0|100
0|2021-11-11|2467.0|0|2467.0|0|24.0|0|0.0|100
0|2021-11-12|2475.0|0|2475.0|0|24.0|0|0.0|100
0|2021-11-13|2480.0|0|2480.0|0|24.0|0|0.0|100
0|2021-11-14|2485.0|0|2485.0|0|24.0|0|0.0|100
0|2021-11-15|2494.0|0|2494.0|0|24.0|0|0.0|100
0|2021-11-16|2500.0|0|2500.0|0|24.0|0|0.0|100
0|2021-11-17|2511.0|0|2511.0|0|24.0|0|0.0|100
0|2021-11-18|2518.0|0|2518.0|0|24.0|0|0.0|100
0|2021-11-19|2532.0|0|2532.0|0|24.0|0|0.0|100
0|2021-11-20|2538.0|0|2538.0|0|24.0|0|0.0|100
0|2021-11-21|2558.0|0|2558.0|0|24.0|0|0.0|100
0|2021-11-22|2573.0|0|2573.0|0|24.0|0|0.0|100
0|2021-11-23|2589.0|0|2589.0|0|24.0|0|0.0|100
0|2021-11-24|2603.0|0|2603.0|0|24.0|0|0.0|100
0|2021-11-25|2615.0|0|2615.0|0|24.0|0|0.0|100
0|2021-11-26|2623.0|0|2623.0|0|24.0|0|0.0|100
0|2021-11-27|2637.0|0|2637.0|0|24.0|0|0.0|100
0|2021-11-28|2654.0|0|2654.0|0|24.0|0|0.0|100
0|2021-11-29|2658.0|0|2658.0|0|24.0|0|0.0|100
0|2021-11-30|2681.0|0|2681.0|0|24.0|0|0.0|100
0|2021-12-01|2723.0|0|2723.0|0|24.0|0|0.0|100
0|2021-12-02|2746.0|0|2746.0|0|24.0|0|0.0|100
0|2021-12-03|2794.0|0|2794.0|0|24.0|0|0.0|100
0|2021-12-04|2816.0|0|2816.0|0|24.0|0|0.0|100
0|2021-12-05|2847.0|0|2847.0|0|25.0|0|0.0|100
0|2021-12-06|2879.0|0|2879.0|0|25.0|0|0.0|100
0|2021-12-07|2904.0|0|2904.0|0|26.0|0|0.0|100
0|2021-12-08|2938.0|0|2938.0|0|26.0|0|0.0|100
0|2021-12-09|2960.0|0|2960.0|0|26.0|0|0.0|100
0|2021-12-10|2987.0|0|2987.0|0|26.0|0|0.0|100
0|2021-12-11|3008.0|0|3008.0|0|26.0|0|0.0|100
0|2021-12-12|3028.0|0|3028.0|0|26.0|0|0.0|100
0|2021-12-13|3048.0|0|3048.0|0|27.0|0|0.0|100
0|2021-12-14|3048.0|0|3061.0|0|27.0|0|0.0|100
0|2021-12-15|3089.0|0|3089.0|0|27.0|0|0.0|100
0|2021-12-16|3112.0|0|3112.0|0|27.0|0|0.0|100
0|2021-12-17|3140.0|0|3140.0|0|27.0|0|0.0|100
0|2021-12-18|3180.0|0|3180.0|0|29.0|0|0.0|100
0|2021-12-19|3199.0|0|3199.0|0|29.0|0|0.0|100
0|2021-12-20|3210.0|0|3210.0|0|29.0|0|0.0|100
0|2021-12-21|3221.0|0|3221.0|0|29.0|0|0.0|100
0|2021-12-22|3242.0|0|3242.0|0|29.0|0|0.0|100
0|2021-12-23|3269.0|0|3269.0|0|29.0|0|0.0|100
0|2021-12-24|3295.0|0|3295.0|0|29.0|0|0.0|100
0|2021-12-25|3295.0|0|3295.0|0|29.0|0|0.0|100
0|2021-12-26|3302.0|0|3302.0|0|29.0|0|0.0|100
0|2021-12-27|3306.0|0|3306.0|0|29.0|0|0.0|100
0|2021-12-28|3310.0|0|3310.0|0|29.0|0|0.0|100
0|2021-12-29|3353.0|0|3353.0|0|29.0|0|0.0|100
0|2021-12-30|3388.0|0|3388.0|0|29.0|0|0.0|100
0|2021-12-31|3429.0|0|3429.0|0|29.0|0|0.0|100
0|2022-01-01|3429.0|0|3470.0|0|29.0|0|0.0|100
0|2022-01-02|3429.0|0|3503.0|0|29.0|0|0.0|100
0|2022-01-03|3515.0|0|3515.0|0|29.0|0|0.0|100
0|2022-01-04|3533.0|0|3533.0|0|29.0|0|0.0|100
0|2022-01-05|3577.0|0|3577.0|0|29.0|0|0.0|100
0|2022-01-06|3623.0|0|3623.0|0|29.0|0|0.0|100
0|2022-01-07|3669.0|0|3669.0|0|30.0|0|0.0|100
0|2022-01-08|3736.0|0|3736.0|0|30.0|0|0.0|100
0|2022-01-09|3812.0|0|3812.0|0|30.0|0|0.0|100
0|2022-01-10|3838.0|0|3838.0|0|30.0|0|0.0|100
0|2022-01-11|3871.0|0|3871.0|0|30.0|0|0.0|100
0|2022-01-12|3926.0|0|3926.0|0|31.0|0|0.0|100
0|2022-01-13|3926.0|0|3992.0|0|31.0|0|0.0|100
0|2022-01-14|4054.0|0|4054.0|0|31.0|0|0.0|100
0|2022-01-15|4111.0|0|4111.0|0|31.0|0|0.0|100
0|2022-01-16|4166.0|0|4166.0|0|31.0|0|0.0|100
0|2022-01-17|4198.0|0|0.0|100|31.0|0|0.0|100
