|dates|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Hampden_Massachusetts_UnitedStates.NYT_ConfirmedCases.data|Hampden_Massachusetts_UnitedStates.NYT_ConfirmedCases.missing|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Hampden_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-20|78251.0|0|78251.0|0|1731.0|0|0.0|100
0|2021-12-21|78699.0|0|78699.0|0|1736.0|0|0.0|100
0|2021-12-22|79226.0|0|79226.0|0|1738.0|0|0.0|100
0|2021-12-23|79857.0|0|79857.0|0|1739.0|0|0.0|100
0|2021-12-24|80627.0|0|80627.0|0|1742.0|0|0.0|100
0|2021-12-25|80627.0|0|80627.0|0|1742.0|0|0.0|100
0|2021-12-26|80627.0|0|80627.0|0|1742.0|0|0.0|100
0|2021-12-27|81722.0|0|81722.0|0|1744.0|0|0.0|100
0|2021-12-28|82745.0|0|82745.0|0|1748.0|0|0.0|100
0|2021-12-29|83929.0|0|83929.0|0|1750.0|0|0.0|100
0|2021-12-30|85731.0|0|85731.0|0|1752.0|0|0.0|100
0|2021-12-31|87947.0|0|87947.0|0|1757.0|0|0.0|100
0|2022-01-01|87947.0|0|87947.0|0|1757.0|0|0.0|100
0|2022-01-02|87947.0|0|87947.0|0|1757.0|0|0.0|100
0|2022-01-03|90310.0|0|90310.0|0|1761.0|0|0.0|100
0|2022-01-04|92298.0|0|92298.0|0|1767.0|0|0.0|100
0|2022-01-05|94770.0|0|94770.0|0|1774.0|0|0.0|100
0|2022-01-06|96130.0|0|96130.0|0|1781.0|0|0.0|100
0|2022-01-07|98587.0|0|98587.0|0|1789.0|0|0.0|100
0|2022-01-08|98587.0|0|98587.0|0|1789.0|0|0.0|100
0|2022-01-09|98587.0|0|98587.0|0|1789.0|0|0.0|100
0|2022-01-10|104311.0|0|104311.0|0|1794.0|0|0.0|100
0|2022-01-11|105801.0|0|105801.0|0|1802.0|0|0.0|100
0|2022-01-12|107672.0|0|107672.0|0|1809.0|0|0.0|100
0|2022-01-13|107672.0|0|109174.0|0|1809.0|0|0.0|100
0|2022-01-14|109848.0|0|109848.0|0|1821.0|0|0.0|100
0|2022-01-15|109848.0|0|109848.0|0|1821.0|0|0.0|100
0|2022-01-16|109848.0|0|109848.0|0|1821.0|0|0.0|100
0|2022-01-17|109848.0|0|0.0|100|1821.0|0|0.0|100
