|dates|CaboRojo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|CaboRojo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|CaboRojo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|CaboRojo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|CaboRojo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|CaboRojo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|CaboRojo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|CaboRojo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-02|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-03|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-04|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-05|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-06|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-07|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-08|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-09|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-10|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-11|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-12|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-13|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-14|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-15|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-16|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-17|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-18|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-19|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-20|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-21|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-22|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-23|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-24|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-25|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-26|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-27|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-28|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-29|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-30|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-01-31|11578.5|0|1427.0|0|10.972280958056206|0|13005.5|0
0|2020-02-01|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-02|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-03|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-04|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-05|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-06|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-07|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-08|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-09|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-10|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-11|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-12|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-13|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-14|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-15|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-16|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-17|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-18|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-19|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-20|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-21|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-22|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-23|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-24|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-25|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-26|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-27|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-28|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-02-29|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-01|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-02|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-03|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-04|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-05|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-06|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-07|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
0|2020-03-08|11914.5|0|1081.0|0|8.318264014466546|0|12995.5|0
