|dates|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Waupaca_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Waupaca_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Waupaca_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|9226.0|0|9226.0|0|191.0|0|0.0|100
0|2021-11-28|9226.0|0|9226.0|0|191.0|0|0.0|100
0|2021-11-29|9279.0|0|9279.0|0|191.0|0|0.0|100
0|2021-11-30|9361.0|0|9361.0|0|192.0|0|0.0|100
0|2021-12-01|9422.0|0|9422.0|0|197.0|0|0.0|100
0|2021-12-02|9498.0|0|9498.0|0|197.0|0|0.0|100
0|2021-12-03|9555.0|0|9555.0|0|201.0|0|0.0|100
0|2021-12-04|9555.0|0|9555.0|0|201.0|0|0.0|100
0|2021-12-05|9555.0|0|9555.0|0|201.0|0|0.0|100
0|2021-12-06|9555.0|0|9555.0|0|201.0|0|0.0|100
0|2021-12-07|9555.0|0|9555.0|0|201.0|0|0.0|100
0|2021-12-08|9657.0|0|9657.0|0|204.0|0|0.0|100
0|2021-12-09|9712.0|0|9712.0|0|204.0|0|0.0|100
0|2021-12-10|9770.0|0|9770.0|0|204.0|0|0.0|100
0|2021-12-11|9770.0|0|9770.0|0|204.0|0|0.0|100
0|2021-12-12|9770.0|0|9770.0|0|204.0|0|0.0|100
0|2021-12-13|9819.0|0|9819.0|0|204.0|0|0.0|100
0|2021-12-14|9819.0|0|9873.0|0|204.0|0|0.0|100
0|2021-12-15|9909.0|0|9909.0|0|210.0|0|0.0|100
0|2021-12-16|9938.0|0|9938.0|0|210.0|0|0.0|100
0|2021-12-17|9953.0|0|9953.0|0|210.0|0|0.0|100
0|2021-12-18|9953.0|0|9953.0|0|210.0|0|0.0|100
0|2021-12-19|9953.0|0|9953.0|0|210.0|0|0.0|100
0|2021-12-20|9983.0|0|9983.0|0|209.0|0|0.0|100
0|2021-12-21|10023.0|0|10023.0|0|213.0|0|0.0|100
0|2021-12-22|10078.0|0|10078.0|0|214.0|0|0.0|100
0|2021-12-23|10122.0|0|10122.0|0|215.0|0|0.0|100
0|2021-12-24|10124.0|0|10124.0|0|216.0|0|0.0|100
0|2021-12-25|10124.0|0|10124.0|0|216.0|0|0.0|100
0|2021-12-26|10124.0|0|10124.0|0|216.0|0|0.0|100
0|2021-12-27|10193.0|0|10193.0|0|216.0|0|0.0|100
0|2021-12-28|10236.0|0|10236.0|0|216.0|0|0.0|100
0|2021-12-29|10308.0|0|10308.0|0|216.0|0|0.0|100
0|2021-12-30|10369.0|0|10369.0|0|216.0|0|0.0|100
0|2021-12-31|10395.0|0|10395.0|0|216.0|0|0.0|100
0|2022-01-01|10395.0|0|10395.0|0|216.0|0|0.0|100
0|2022-01-02|10395.0|0|10395.0|0|216.0|0|0.0|100
0|2022-01-03|10532.0|0|10532.0|0|216.0|0|0.0|100
0|2022-01-04|10532.0|0|10589.0|0|216.0|0|0.0|100
0|2022-01-05|10684.0|0|10684.0|0|218.0|0|0.0|100
0|2022-01-06|10802.0|0|10802.0|0|221.0|0|0.0|100
0|2022-01-07|10912.0|0|10912.0|0|221.0|0|0.0|100
0|2022-01-08|10912.0|0|10912.0|0|221.0|0|0.0|100
0|2022-01-09|10912.0|0|10912.0|0|221.0|0|0.0|100
0|2022-01-10|11113.0|0|11113.0|0|221.0|0|0.0|100
0|2022-01-11|11268.0|0|11268.0|0|221.0|0|0.0|100
0|2022-01-12|11416.0|0|11416.0|0|221.0|0|0.0|100
0|2022-01-13|11416.0|0|11605.0|0|221.0|0|0.0|100
0|2022-01-14|11787.0|0|11787.0|0|225.0|0|0.0|100
0|2022-01-15|11787.0|0|11787.0|0|225.0|0|0.0|100
0|2022-01-16|11787.0|0|11787.0|0|225.0|0|0.0|100
0|2022-01-17|12006.0|0|0.0|100|225.0|0|0.0|100
