|dates|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_NewMexico_UnitedStates.NYT_ConfirmedCases.data|Unassigned_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|4929.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-18|4939.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-19|4942.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-20|4946.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-21|4952.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-22|4952.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-23|4952.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-24|4952.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-25|4961.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-26|4969.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-27|4969.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-28|4970.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-29|4974.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-30|4974.0|0|0.0|100|0.0|0|0.0|100
0|2021-10-31|4974.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-01|4982.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-02|4989.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-03|4989.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-04|4999.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-05|4999.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-06|4999.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-07|4999.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-08|5037.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-09|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-10|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-11|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-12|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-13|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-14|5039.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-15|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-16|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-17|5051.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-18|5052.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-19|5064.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-20|5064.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-21|5064.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-22|5081.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-23|5106.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-24|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-25|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-26|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-27|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-28|5047.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-29|5207.0|0|0.0|100|0.0|0|0.0|100
0|2021-11-30|5208.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-01|5208.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-02|5210.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-03|5244.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-04|5244.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-05|5244.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-06|5278.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-07|5282.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-08|5283.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-09|5290.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-10|5300.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-11|5300.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-12|5300.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-13|5329.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-14|5329.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-15|5332.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-16|5332.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-17|5345.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-18|5345.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-19|5345.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-20|5357.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-21|5359.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-22|5361.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-23|5363.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-24|5363.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-25|5363.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-26|5363.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-27|5371.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-28|5382.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-29|5386.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-30|5387.0|0|0.0|100|0.0|0|0.0|100
0|2021-12-31|5387.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-01|5387.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-02|5387.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-03|5419.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-04|5425.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-05|5433.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-06|5462.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-07|5469.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-08|5469.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-09|5469.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-10|5482.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-11|5489.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-12|5407.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-13|5407.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-14|5521.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-15|5521.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-16|5521.0|0|0.0|100|0.0|0|0.0|100
0|2022-01-17|5521.0|0|0.0|100|0.0|0|0.0|100
