|dates|Manassas_Virginia_UnitedStates.BLS_EmployedPopulation.data|Manassas_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Manassas_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Manassas_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Manassas_Virginia_UnitedStates.BLS_UnemploymentRate.data|Manassas_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Manassas_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Manassas_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-18|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-19|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-20|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-21|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-22|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-23|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-24|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-25|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-26|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-27|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-28|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-29|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-30|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-10-31|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-01|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-02|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-03|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-04|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-05|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-06|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-07|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-08|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-09|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-10|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-11|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-12|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-13|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-14|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-15|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-16|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-17|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-18|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-19|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-20|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-21|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-22|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-23|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-24|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-25|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-26|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-27|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-28|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-29|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-11-30|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-01|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-02|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-03|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-04|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-05|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-06|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-07|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-08|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-09|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-10|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-11|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-12|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-13|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-14|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-15|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-16|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-17|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-18|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
0|2021-12-19|20357.0|0|866.0|0|4.080478725910568|0|21223.0|0
