|dates|Collingsworth_Texas_UnitedStates.AveragePrecipitationTotal.data|Collingsworth_Texas_UnitedStates.AveragePrecipitationTotal.missing|Collingsworth_Texas_UnitedStates.AveragePrecipitation.data|Collingsworth_Texas_UnitedStates.AveragePrecipitation.missing|Collingsworth_Texas_UnitedStates.AverageWindDirection.data|Collingsworth_Texas_UnitedStates.AverageWindDirection.missing|Collingsworth_Texas_UnitedStates.AverageWindSpeed.data|Collingsworth_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-11-09|0.0|0|0.0|0|153.75|0|7.208333333333333|0
0|2021-11-10|0.0|0|0.0|0|150.0|0|9.1875|0
0|2021-11-11|0.0|0|0.0|0|171.66666666666666|0|6.208333333333333|0
0|2021-11-12|0.0|0|0.0|0|137.5|0|10.875|0
0|2021-11-13|0.0|0|0.0|0|159.16666666666666|0|8.75|0
0|2021-11-14|0.0|0|0.0|0|132.08333333333334|0|7.833333333333333|0
0|2021-11-15|0.0|0|0.0|0|168.75|0|7.208333333333333|0
0|2021-11-16|0.0|0|0.0|0|202.08333333333334|0|12.041666666666666|0
0|2021-11-17|0.0|0|0.0|0|133.33333333333334|0|15.291666666666666|0
0|2021-11-18|0.0|0|0.0|0|158.75|0|6.541666666666667|0
0|2021-11-19|0.0|0|0.0|0|192.91666666666666|0|12.75|0
0|2021-11-20|0.0|0|0.0|0|194.16666666666666|0|8.708333333333334|0
0|2021-11-21|0.0|0|0.0|0|169.58333333333334|0|11.666666666666666|0
0|2021-11-22|0.0|0|0.0|0|245.83333333333334|0|7.625|0
0|2021-11-23|0.0|0|0.0|0|215.41666666666666|0|13.583333333333334|0
0|2021-11-24|0.0|0|0.0|0|170.41666666666666|0|14.520833333333334|0
0|2021-11-25|0.0|0|0.0|0|115.41666666666667|0|13.583333333333334|0
0|2021-11-26|0.0|0|0.0|0|228.33333333333334|0|11.0|0
0|2021-11-27|0.0|0|0.0|0|166.25|0|5.583333333333333|0
0|2021-11-28|0.0|0|0.0|0|201.25|0|7.333333333333333|0
0|2021-11-29|0.0|0|0.0|0|210.83333333333334|0|8.083333333333334|0
0|2021-11-30|0.0|0|0.0|0|272.5|0|8.416666666666666|0
0|2021-12-01|0.0|0|0.0|0|212.08333333333334|0|6.291666666666667|0
0|2021-12-02|0.0|0|0.0|0|240.0|0|6.708333333333333|0
0|2021-12-03|0.0|0|0.0|0|190.83333333333334|0|8.416666666666666|0
0|2021-12-04|0.0|0|0.0|0|211.66666666666666|0|9.541666666666666|0
0|2021-12-05|0.0|0|0.0|0|204.93055555555554|0|14.597222222222221|0
0|2021-12-06|0.0|0|0.0|0|63.333333333333336|0|12.875|0
0|2021-12-07|0.0|0|0.0|0|129.16666666666666|0|6.291666666666667|0
0|2021-12-08|0.0|0|0.0|0|188.75|0|8.083333333333334|0
0|2021-12-09|0.0|0|0.0|0|253.33333333333334|0|13.666666666666666|0
0|2021-12-10|0.0|0|0.0|0|245.625|0|20.645833333333332|0
0|2021-12-11|0.0|0|0.0|0|217.5|0|9.125|0
0|2021-12-12|0.0|0|0.0|0|192.08333333333334|0|14.875|0
0|2021-12-13|0.0|0|0.0|0|204.58333333333334|0|11.666666666666666|0
0|2021-12-14|0.0|0|0.0|0|203.33333333333334|0|14.375|0
0|2021-12-15|0.0|0|0.0|0|231.14583333333334|0|17.635416666666668|0
0|2021-12-16|0.0|0|0.0|0|117.91666666666667|0|7.666666666666667|0
0|2021-12-17|0.0|0|0.0|0|152.91666666666666|0|6.6875|0
0|2021-12-18|0.0|0|0.0|0|90.41666666666667|0|13.041666666666666|0
0|2021-12-19|0.0|0|0.0|0|172.08333333333334|0|7.875|0
0|2021-12-20|0.0|0|0.0|0|160.0|0|7.0|0
0|2021-12-21|0.0|0|0.0|0|160.83333333333334|0|5.208333333333333|0
0|2021-12-22|0.0|0|0.0|0|198.75|0|6.041666666666667|0
0|2021-12-23|0.0|0|0.0|0|243.33333333333334|0|10.208333333333334|0
0|2021-12-24|0.0|0|0.0|0|244.93055555555554|0|14.902777777777779|0
0|2021-12-25|0.0|0|0.0|0|263.75|0|10.375|0
0|2021-12-26|0.0|0|0.0|0|172.91666666666666|0|11.458333333333334|0
0|2021-12-27|0.0|0|0.0|0|146.25|0|7.25|0
0|2021-12-28|0.0|0|0.0|0|235.83333333333334|0|12.25|0
0|2021-12-29|0.0|0|0.0|0|215.0|0|10.208333333333334|0
0|2021-12-30|0.0|0|0.0|0|251.66666666666666|0|12.416666666666666|0
0|2021-12-31|0.0|0|0.0016666666666666668|0|215.0|0|11.583333333333334|0
0|2022-01-01|0.0075|0|0.005833333333333334|0|183.1597222222222|0|19.645833333333332|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|262.0833333333333|0|9.333333333333334|0
0|2022-01-03|0.0|0|0.0|0|228.33333333333334|0|9.375|0
0|2022-01-04|0.0|0|0.0|0|184.16666666666666|0|9.958333333333334|0
0|2022-01-05|0.0|0|0.0|0|91.66666666666667|0|9.875|0
0|2022-01-06|0.0|0|0.0|0|49.583333333333336|0|13.375|0
0|2022-01-07|0.0|0|0.0|0|157.7777777777778|0|11.0|0
0|2022-01-08|0.0|0|0.0|0|199.16666666666666|0|13.0|0
0|2022-01-09|0.0|0|0.0|0|37.083333333333336|0|15.020833333333334|0
0|2022-01-10|0.0|0|0.0|0|228.75|0|6.208333333333333|0
0|2022-01-11|0.0|0|0.0|0|220.0|0|11.041666666666666|0
0|2022-01-12|0.0|0|0.00125|0|209.58333333333334|0|5.625|0
0|2022-01-13|0.00125|0|0.0|0|242.08333333333334|0|6.541666666666667|0
0|2022-01-14|0.0|0|0.0|0|148.95833333333334|0|17.916666666666668|0
0|2022-01-15|0.0|0|0.0|0|258.75|0|23.541666666666668|0
0|2022-01-16|0.0|0|0.0|0|175.83333333333334|0|3.5833333333333335|0
0|2022-01-17|0.0|0|0.0|0|217.08333333333334|0|8.541666666666666|0
