|dates|White_Indiana_UnitedStates.BLS_EmployedPopulation.data|White_Indiana_UnitedStates.BLS_EmployedPopulation.missing|White_Indiana_UnitedStates.BLS_UnemployedPopulation.data|White_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|White_Indiana_UnitedStates.BLS_UnemploymentRate.data|White_Indiana_UnitedStates.BLS_UnemploymentRate.missing|White_Indiana_UnitedStates.BLS_LaborForcePopulation.data|White_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-18|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-19|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-20|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-21|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-22|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-23|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-24|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-25|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-26|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-27|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-28|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-29|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-30|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-10-31|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-01|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-02|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-03|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-04|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-05|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
0|2021-11-06|13149.0|0|417.0|0|3.073861123396727|0|13566.0|0
