|dates|Cumberland_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Cumberland_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Cumberland_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Cumberland_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Cumberland_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Cumberland_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Cumberland_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Cumberland_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-16|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-17|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-18|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-19|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-20|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-21|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-22|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-23|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-24|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-25|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-26|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-27|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-28|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-29|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-11-30|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-01|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-02|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-03|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-04|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-05|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-06|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-07|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-08|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-09|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-10|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-11|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-12|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-13|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-14|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-15|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-16|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-17|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-18|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-19|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-20|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-21|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-22|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-23|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-24|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-25|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-26|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-27|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-28|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-29|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-30|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2021-12-31|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-01|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-02|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-03|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-04|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-05|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-06|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-07|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-08|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-09|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-10|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-11|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-12|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-13|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-14|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-15|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-16|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
0|2022-01-17|116725.0|0|7915.0|0|6.3502888318356865|0|124640.0|0
