|dates|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|528.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-18|541.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-19|541.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-20|527.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-21|529.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-22|538.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-23|538.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-24|538.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-25|535.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-26|554.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-27|528.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-28|538.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-29|528.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-30|528.0|0|0.0|100|124.0|0|0.0|100
0|2021-10-31|528.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-01|530.0|0|0.0|100|125.0|0|0.0|100
0|2021-11-02|546.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-03|541.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-04|552.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-05|568.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-06|568.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-07|568.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-08|554.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-09|560.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-10|560.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-11|561.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-12|545.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-13|545.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-14|545.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-15|574.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-16|601.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-17|552.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-18|539.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-19|546.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-20|546.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-21|546.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-22|548.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-23|587.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-24|550.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-25|550.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-26|572.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-27|572.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-28|572.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-29|552.0|0|0.0|100|124.0|0|0.0|100
0|2021-11-30|629.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-01|545.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-02|569.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-03|563.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-04|563.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-05|563.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-06|561.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-07|582.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-08|545.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-09|559.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-10|555.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-11|555.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-12|555.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-13|561.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-14|561.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-15|571.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-16|559.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-17|569.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-18|569.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-19|569.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-20|579.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-21|612.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-22|584.0|0|0.0|100|124.0|0|0.0|100
0|2021-12-23|559.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-24|559.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-25|559.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-26|559.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-27|552.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-28|609.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-29|600.0|0|0.0|100|134.0|0|0.0|100
0|2021-12-30|624.0|0|0.0|100|140.0|0|0.0|100
0|2021-12-31|624.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-01|624.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-02|624.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-03|625.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-04|632.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-05|574.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-06|567.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-07|567.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-08|567.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-09|567.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-10|594.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-11|3412.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-12|5554.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-13|5554.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-14|3489.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-15|3489.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-16|3489.0|0|0.0|100|140.0|0|0.0|100
0|2022-01-17|3489.0|0|0.0|100|140.0|0|0.0|100
