|dates|Kern_California_UnitedStates.BLS_EmployedPopulation.data|Kern_California_UnitedStates.BLS_EmployedPopulation.missing|Kern_California_UnitedStates.BLS_UnemployedPopulation.data|Kern_California_UnitedStates.BLS_UnemployedPopulation.missing|Kern_California_UnitedStates.BLS_UnemploymentRate.data|Kern_California_UnitedStates.BLS_UnemploymentRate.missing|Kern_California_UnitedStates.BLS_LaborForcePopulation.data|Kern_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-18|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-19|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-20|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-21|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-22|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-23|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-24|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-25|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-26|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-27|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-28|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-29|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-30|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-10-31|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-01|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-02|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-03|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-04|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-05|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-06|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-07|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-08|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-09|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-10|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-11|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-12|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-13|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-14|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-15|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-16|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-17|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-18|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-19|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-20|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-21|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-22|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-23|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-24|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-25|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-26|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-27|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-28|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-29|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-11-30|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-01|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-02|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-03|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-04|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-05|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-06|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-07|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-08|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-09|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-10|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-11|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-12|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-13|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-14|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-15|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-16|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-17|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-18|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-19|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-20|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-21|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-22|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-23|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-24|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-25|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-26|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-27|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-28|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-29|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-30|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2021-12-31|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-01|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-02|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-03|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-04|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-05|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-06|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-07|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-08|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-09|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-10|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-11|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-12|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
0|2022-01-13|340765.0|0|38170.0|0|10.072967659361105|0|378935.0|0
