|dates|Yakima_Washington_UnitedStates.BLS_EmployedPopulation.data|Yakima_Washington_UnitedStates.BLS_EmployedPopulation.missing|Yakima_Washington_UnitedStates.BLS_UnemployedPopulation.data|Yakima_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Yakima_Washington_UnitedStates.BLS_UnemploymentRate.data|Yakima_Washington_UnitedStates.BLS_UnemploymentRate.missing|Yakima_Washington_UnitedStates.BLS_LaborForcePopulation.data|Yakima_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-18|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-19|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-20|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-21|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-22|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-23|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-24|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-25|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-26|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-27|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-28|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-29|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-30|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-10-31|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-01|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-02|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-03|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-04|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-05|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-06|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-07|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-08|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-09|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-10|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-11|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-12|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-13|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-14|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-15|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-16|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-17|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-18|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-19|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-20|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-21|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-22|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-23|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-24|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-25|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-26|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-27|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-28|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-29|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-11-30|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-01|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-02|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-03|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-04|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-05|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-06|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-07|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-08|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-09|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-10|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-11|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-12|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-13|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-14|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-15|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-16|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-17|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-18|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-19|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-20|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-21|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-22|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-23|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-24|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-25|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-26|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-27|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-28|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-29|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-30|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2021-12-31|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-01|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-02|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-03|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-04|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-05|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-06|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-07|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-08|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-09|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-10|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-11|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-12|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-13|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-14|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-15|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-16|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
0|2022-01-17|121618.0|0|8574.0|0|6.585658104952685|0|130192.0|0
