|dates|Boulder_Colorado_UnitedStates.BLS_EmployedPopulation.data|Boulder_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Boulder_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Boulder_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Boulder_Colorado_UnitedStates.BLS_UnemploymentRate.data|Boulder_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Boulder_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Boulder_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-18|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-19|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-20|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-21|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-22|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-23|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-24|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-25|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-26|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-27|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-28|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-29|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-30|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-10-31|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-01|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-02|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-03|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-04|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-05|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-06|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-07|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-08|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-09|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-10|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-11|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-12|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-13|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-14|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-15|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-16|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-17|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-18|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-19|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-20|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-21|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-22|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-23|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-24|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-25|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-26|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-27|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-28|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
0|2021-11-29|187446.0|0|9340.0|0|4.746272600693139|0|196786.0|0
