|dates|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_EmployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.data|NewYork_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.data|NewYork_NewYork_UnitedStates.BLS_UnemploymentRate.missing|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.data|NewYork_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-02|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-03|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-04|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-05|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-06|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-07|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-08|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-09|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-10|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-11|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-12|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-13|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-14|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-15|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-16|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-17|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-18|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-19|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-20|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-21|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-22|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-23|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-24|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-25|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-26|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-27|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-28|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-29|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-30|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-01-31|882240.0|0|29941.5|0|3.282405968549022|0|912181.5|0
0|2020-02-01|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-02|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-03|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-04|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-05|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-06|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-07|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-08|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-09|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-10|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-11|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-12|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-13|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-14|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-15|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-16|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-17|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-18|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-19|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-20|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-21|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-22|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-23|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-24|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-25|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-26|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-27|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-28|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-02-29|893162.5|0|29228.5|0|3.1687754975926694|0|922391.0|0
0|2020-03-01|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-02|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-03|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-04|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-05|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-06|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-07|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-08|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-09|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-10|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-11|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-12|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-13|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-14|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-15|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-16|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-17|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-18|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-19|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-20|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-21|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-22|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-23|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-24|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-25|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-26|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-27|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-28|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-29|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-30|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-03-31|872972.0|0|33340.0|0|3.678644881674302|0|906312.0|0
0|2020-04-01|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-02|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-03|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-04|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-05|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-06|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-07|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-08|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-09|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-10|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-11|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-12|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-13|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-14|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-15|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-16|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-17|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-18|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-19|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-20|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-21|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-22|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-23|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
0|2020-04-24|711883.5|0|90036.0|0|11.227560871134822|0|801919.5|0
