|dates|Platte_Missouri_UnitedStates.AveragePrecipitationTotal.data|Platte_Missouri_UnitedStates.AveragePrecipitationTotal.missing|Platte_Missouri_UnitedStates.AveragePrecipitation.data|Platte_Missouri_UnitedStates.AveragePrecipitation.missing|Platte_Missouri_UnitedStates.AverageWindDirection.data|Platte_Missouri_UnitedStates.AverageWindDirection.missing|Platte_Missouri_UnitedStates.AverageWindSpeed.data|Platte_Missouri_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.03649801587301587|0|178.04563492063494|0|13.010912698412698|0
0|2021-11-11|0.052083333333333336|0|0.0|0|278.75|0|13.708333333333334|0
0|2021-11-12|0.0|0|0.0|0|304.7916666666667|0|16.479166666666668|0
0|2021-11-13|0.0|0|0.0|0|231.45833333333334|0|9.166666666666666|0
0|2021-11-14|0.00375|0|0.00375|0|271.25|0|10.583333333333334|0
0|2021-11-15|0.0|0|0.0|0|180.0|0|10.291666666666666|0
0|2021-11-16|0.0|0|0.0|0|181.66666666666666|0|11.25|0
0|2021-11-17|0.0|0|0.0|0|263.75|0|14.375|0
0|2021-11-18|0.0|0|0.0|0|233.75|0|8.416666666666666|0
0|2021-11-19|0.0|0|0.0|0|171.66666666666666|0|14.666666666666666|0
0|2021-11-20|0.0|0|0.0|0|150.0|0|8.041666666666666|0
0|2021-11-21|0.0|0|0.0|0|313.3333333333333|0|9.75|0
0|2021-11-22|0.0|0|0.0|0|155.83333333333334|0|6.791666666666667|0
0|2021-11-23|0.0|0|0.0|0|167.91666666666666|0|14.25|0
0|2021-11-24|0.0|0|0.0|0|232.91666666666666|0|16.333333333333332|0
0|2021-11-25|0.0|0|0.0|0|306.0416666666667|0|11.666666666666666|0
0|2021-11-26|0.0|0|0.0|0|195.83333333333334|0|11.583333333333334|0
0|2021-11-27|0.0|0|0.0|0|255.41666666666666|0|9.5|0
0|2021-11-28|0.0|0|0.0|0|201.25|0|7.0|0
0|2021-11-29|0.0|0|0.0|0|222.5|0|10.416666666666666|0
0|2021-11-30|0.0|0|0.0|0|100.0|0|6.0|0
0|2021-12-01|0.0|0|0.0|0|220.0|0|7.0|0
0|2021-12-02|0.0|0|0.0|0|159.58333333333334|0|6.708333333333333|0
0|2021-12-03|0.0|0|0.0|0|172.08333333333334|0|9.875|0
0|2021-12-04|0.0|0|0.0|0|68.75|0|11.5|0
0|2021-12-05|0.0|0|0.0|0|240.1388888888889|0|15.243055555555555|0
0|2021-12-06|0.0|0|0.0|0|274.5833333333333|0|10.979166666666666|0
0|2021-12-07|0.0|0|0.0|0|176.25|0|10.916666666666666|0
0|2021-12-08|0.0|0|0.0|0|164.16666666666666|0|7.902777777777778|0
0|2021-12-09|0.0|0|0.0|0|196.66666666666666|0|10.125|0
0|2021-12-10|0.0|0|0.0|0|168.54166666666666|0|16.0625|0
0|2021-12-11|0.0|0|0.0|0|259.5833333333333|0|12.854166666666666|0
0|2021-12-12|0.0|0|0.0|0|198.75|0|15.458333333333334|0
0|2021-12-13|0.0|0|0.0|0|172.08333333333334|0|9.666666666666666|0
0|2021-12-14|0.0|0|0.0|0|180.97222222222226|0|15.597222222222221|0
0|2021-12-15|0.0|0|0.004652777777777778|0|213.47222222222226|0|26.706249999999997|0
0|2021-12-16|0.007916666666666667|0|0.0|0|218.33333333333334|0|7.291666666666667|0
0|2021-12-17|0.0|0|0.0|0|114.58333333333333|0|11.145833333333334|0
0|2021-12-18|0.0|0|0.0|0|315.8333333333333|0|9.9375|0
0|2021-12-19|0.0|0|0.0|0|162.29166666666666|0|8.680555555555555|0
0|2021-12-20|0.0|0|0.0|0|218.33333333333334|0|10.6875|0
0|2021-12-21|0.0|0|0.0|0|235.83333333333334|0|6.166666666666667|0
0|2021-12-22|0.0|0|0.0|0|160.41666666666666|0|10.666666666666666|0
0|2021-12-23|0.0|0|0.0|0|204.41666666666666|0|12.020833333333334|0
0|2021-12-24|0.0|0|0.0|0|210.83333333333334|0|14.416666666666666|0
0|2021-12-25|0.0|0|0.0|0|130.0|0|4.625|0
0|2021-12-26|0.0|0|0.0|0|130.83333333333334|0|15.041666666666666|0
0|2021-12-27|0.0|0|0.0|0|211.33333333333334|0|9.770833333333334|0
0|2021-12-28|0.0062499999999999995|0|0.011208333333333334|0|223.95833333333334|0|13.049999999999999|0
0|2021-12-29|0.006666666666666667|0|0.0|0|71.66666666666667|0|9.916666666666666|0
0|2021-12-30|0.0|0|0.0|0|136.39583333333334|0|6.3680555555555545|0
0|2021-12-31|0.0|0|0.0|0|209.27083333333334|0|10.819444444444443|0
0|2022-01-01|0.0007291666666666667|0|0.008333333333333335|0|177.25694444444446|0|17.958333333333336|0
0|2022-01-02|0.009166666666666667|0|0.0|0|254.375|0|7.958333333333333|0
0|2022-01-03|0.0|0|0.0|0|187.5|0|9.916666666666666|0
0|2022-01-04|0.0|0|0.0|0|217.91666666666666|0|18.125|0
0|2022-01-05|0.0|0|0.0|0|320.4166666666667|0|13.625|0
0|2022-01-06|0.0|0|0.0|0|305.2083333333333|0|10.395833333333334|0
0|2022-01-07|0.0|0|0.0|0|135.41666666666666|0|9.333333333333334|0
0|2022-01-08|0.0|0|0.0|0|195.55555555555557|0|12.277777777777777|0
0|2022-01-09|0.0|0|0.0|0|284.72222222222223|0|10.847222222222221|0
0|2022-01-10|0.0|0|0.0|0|153.75|0|6.875|0
0|2022-01-11|0.0|0|0.0|0|201.75|0|12.583333333333334|0
0|2022-01-12|0.0|0|0.0|0|240.95833333333334|0|8.791666666666666|0
0|2022-01-13|0.0|0|0.0|0|302.0833333333333|0|8.166666666666666|0
0|2022-01-14|0.0|0|0.004097222222222222|0|164.44444444444443|0|8.708333333333334|0
0|2022-01-15|0.006527777777777777|0|0.007395833333333334|0|128.88888888888889|0|15.798611111111109|0
0|2022-01-16|0.0004166666666666667|0|0.0|0|239.47916666666666|0|7.579861111111112|0
0|2022-01-17|0.0|0|0.0|0|224.58333333333334|0|8.791666666666666|0
