|dates|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.data|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.data|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-11-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-18|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-19|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-20|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-21|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-22|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-23|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-24|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-25|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-26|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-27|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-28|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-29|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-30|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2021-12-31|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-01|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-02|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-03|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-04|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-05|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-06|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-07|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-08|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-09|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-10|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-11|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-12|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-13|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-14|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-15|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-16|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
0|2022-01-17|6000.0|0|242.0|0|3.8769625120153797|0|6242.0|0
