|dates|Washita_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Washita_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Washita_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Washita_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Washita_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-27|1611.0|0|1611.0|0|31.0|0|0.0|100
0|2021-11-28|1611.0|0|1611.0|0|31.0|0|0.0|100
0|2021-11-29|1611.0|0|1611.0|0|31.0|0|0.0|100
0|2021-11-30|1611.0|0|1611.0|0|31.0|0|0.0|100
0|2021-12-01|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-02|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-03|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-04|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-05|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-06|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-07|1650.0|0|1650.0|0|31.0|0|0.0|100
0|2021-12-08|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-09|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-10|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-11|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-12|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-13|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-14|1694.0|0|1694.0|0|31.0|0|0.0|100
0|2021-12-15|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-16|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-17|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-18|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-19|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-20|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-21|1710.0|0|1710.0|0|31.0|0|0.0|100
0|2021-12-22|1732.0|0|1732.0|0|31.0|0|0.0|100
0|2021-12-23|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-24|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-25|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-26|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-27|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-28|1732.0|0|1732.0|0|34.0|0|0.0|100
0|2021-12-29|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2021-12-30|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2021-12-31|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2022-01-01|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2022-01-02|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2022-01-03|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2022-01-04|1739.0|0|1739.0|0|34.0|0|0.0|100
0|2022-01-05|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-06|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-07|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-08|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-09|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-10|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-11|1852.0|0|1852.0|0|34.0|0|0.0|100
0|2022-01-12|1956.0|0|1956.0|0|35.0|0|0.0|100
0|2022-01-13|1956.0|0|1956.0|0|35.0|0|0.0|100
0|2022-01-14|1956.0|0|1956.0|0|35.0|0|0.0|100
0|2022-01-15|1956.0|0|1956.0|0|35.0|0|0.0|100
0|2022-01-16|1956.0|0|1956.0|0|35.0|0|0.0|100
0|2022-01-17|1956.0|0|0.0|100|35.0|0|0.0|100
