|dates|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Eagle_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.data|Eagle_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Eagle_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-18|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-19|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-20|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-21|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-22|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-23|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-24|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-25|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-26|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-27|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-28|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-29|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-30|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-10-31|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-01|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-02|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-03|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-04|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-05|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-06|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-07|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-08|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-09|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-10|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-11|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-12|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-13|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-14|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-15|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-16|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-17|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-18|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-19|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-20|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-21|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-22|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-23|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-24|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-25|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-26|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-27|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-28|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-29|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-11-30|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-01|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-02|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-03|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-04|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-05|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-06|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-07|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-08|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-09|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-10|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-11|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-12|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-13|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-14|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-15|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-16|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-17|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-18|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-19|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-20|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
0|2021-12-21|29285.0|0|2135.0|0|6.795035009548059|0|31420.0|0
