|dates|Suffolk_NewYork_UnitedStates.BLS_EmployedPopulation.data|Suffolk_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Suffolk_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Suffolk_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Suffolk_NewYork_UnitedStates.BLS_UnemploymentRate.data|Suffolk_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Suffolk_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Suffolk_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-18|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-19|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-20|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-21|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-22|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-23|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-24|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-25|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-26|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-27|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-28|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-29|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-30|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-10-31|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-01|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-02|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-03|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-04|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-05|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-06|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-07|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-08|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-09|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-10|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-11|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-12|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-13|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-14|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-15|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-16|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-17|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-18|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-19|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-20|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-21|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-22|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-23|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-24|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-25|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-26|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-27|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-28|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-29|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-11-30|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-01|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-02|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-03|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-04|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-05|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-06|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-07|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-08|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-09|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-10|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-11|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
0|2021-12-12|712241.0|0|34480.0|0|4.617521135738783|0|746721.0|0
