|dates|McLean_Illinois_UnitedStates.BLS_EmployedPopulation.data|McLean_Illinois_UnitedStates.BLS_EmployedPopulation.missing|McLean_Illinois_UnitedStates.BLS_UnemployedPopulation.data|McLean_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|McLean_Illinois_UnitedStates.BLS_UnemploymentRate.data|McLean_Illinois_UnitedStates.BLS_UnemploymentRate.missing|McLean_Illinois_UnitedStates.BLS_LaborForcePopulation.data|McLean_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-07|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-08|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-09|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-10|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-11|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-12|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-13|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-14|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-15|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-16|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-17|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-18|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-19|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-20|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-21|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-22|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-23|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-24|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-25|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-26|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-27|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-28|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-29|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-30|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2021-12-31|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-01|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-02|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-03|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-04|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-05|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-06|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-07|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-08|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-09|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-10|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-11|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-12|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-13|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-14|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-15|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-16|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
0|2022-01-17|78346.0|0|3464.0|0|4.234201197897567|0|81810.0|0
