|dates|Arlington_Virginia_UnitedStates.JHU_ConfirmedCases.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Arlington_Virginia_UnitedStates.NYT_ConfirmedCases.data|Arlington_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Arlington_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Arlington_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Arlington_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-14|20292.0|0|20360.0|0|276.0|0|0.0|100
0|2021-12-15|20448.0|0|20448.0|0|276.0|0|0.0|100
0|2021-12-16|20616.0|0|20616.0|0|276.0|0|0.0|100
0|2021-12-17|20801.0|0|20801.0|0|276.0|0|0.0|100
0|2021-12-18|20801.0|0|20801.0|0|276.0|0|0.0|100
0|2021-12-19|20801.0|0|20801.0|0|276.0|0|0.0|100
0|2021-12-20|21494.0|0|21494.0|0|276.0|0|0.0|100
0|2021-12-21|21755.0|0|21755.0|0|276.0|0|0.0|100
0|2021-12-22|22062.0|0|22062.0|0|276.0|0|0.0|100
0|2021-12-23|22421.0|0|22421.0|0|276.0|0|0.0|100
0|2021-12-24|23013.0|0|23013.0|0|276.0|0|0.0|100
0|2021-12-25|23013.0|0|23013.0|0|276.0|0|0.0|100
0|2021-12-26|23013.0|0|23013.0|0|276.0|0|0.0|100
0|2021-12-27|24041.0|0|24041.0|0|278.0|0|0.0|100
0|2021-12-28|24463.0|0|24463.0|0|283.0|0|0.0|100
0|2021-12-29|24753.0|0|24753.0|0|283.0|0|0.0|100
0|2021-12-30|25386.0|0|25386.0|0|283.0|0|0.0|100
0|2021-12-31|26170.0|0|26170.0|0|283.0|0|0.0|100
0|2022-01-01|26170.0|0|26170.0|0|283.0|0|0.0|100
0|2022-01-02|26170.0|0|26170.0|0|283.0|0|0.0|100
0|2022-01-03|27474.0|0|27474.0|0|283.0|0|0.0|100
0|2022-01-04|27795.0|0|27795.0|0|283.0|0|0.0|100
0|2022-01-05|27995.0|0|27995.0|0|283.0|0|0.0|100
0|2022-01-06|28681.0|0|28681.0|0|283.0|0|0.0|100
0|2022-01-07|29131.0|0|29131.0|0|283.0|0|0.0|100
0|2022-01-08|29131.0|0|29131.0|0|283.0|0|0.0|100
0|2022-01-09|29131.0|0|29131.0|0|283.0|0|0.0|100
0|2022-01-10|31308.0|0|31308.0|0|283.0|0|0.0|100
0|2022-01-11|31792.0|0|31792.0|0|284.0|0|0.0|100
0|2022-01-12|32518.0|0|32518.0|0|285.0|0|0.0|100
0|2022-01-13|32518.0|0|33070.0|0|285.0|0|0.0|100
0|2022-01-14|33423.0|0|33423.0|0|284.0|0|0.0|100
0|2022-01-15|33423.0|0|33423.0|0|284.0|0|0.0|100
0|2022-01-16|33423.0|0|33423.0|0|284.0|0|0.0|100
0|2022-01-17|34818.0|0|0.0|100|285.0|0|0.0|100
